gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Sv2a,9244.447652,-0.204928092,0.070633273,-2.901296843,0.003716217,0.031086229
Fads3,732.1737098,0.31638205,0.109053593,2.90116118,0.003717826,0.031086229
Lypla1,324.7188928,-0.508324052,0.175184988,-2.901641621,0.003712129,0.031072576
Ndst1,2804.617697,-0.2352701,0.081066198,-2.902197274,0.003705551,0.031034498
Timm17b,472.1794835,0.360207995,0.124036591,2.904046229,0.003683738,0.030868712
Srgap2,2718.249168,0.218396877,0.075104007,2.907925761,0.003638347,0.030515706
Slc25a37,549.3149206,-0.325803584,0.112029062,-2.908205946,0.003635089,0.030511202
Mtmr4,1589.563525,-0.24808075,0.085225746,-2.910866299,0.003604282,0.03026924
Phb,1789.774782,0.254761484,0.087492984,2.911793302,0.003593603,0.030196142
Stmn2,18690.23311,0.20470371,0.070296974,2.911984674,0.003591403,0.030194238
Scyl3,491.0793672,-0.357233353,0.122636027,-2.912956032,0.00358025,0.030117032
Efnb2,3323.10352,-0.222172041,0.07626016,-2.913343477,0.00357581,0.030096241
Ptpre,1152.031411,-0.260727362,0.089470529,-2.914114474,0.003566991,0.030038541
Cdh24,208.9922422,-0.501281175,0.171988986,-2.914612078,0.003561309,0.030007217
C78859,394.5822503,-0.392464632,0.134562255,-2.916602672,0.003538662,0.029832835
Nap1l4,3797.405391,0.226736125,0.077720732,2.91731845,0.003530551,0.029780871
Mrpl39,965.4499082,0.278018782,0.095278815,2.917949625,0.003523413,0.029737058
Foxj2,728.5454986,-0.311205934,0.106643693,-2.918184156,0.003520764,0.029731108
Gja1,2483.852769,0.228387013,0.078230338,2.919417459,0.003506863,0.029630082
Sccpdh,1682.61106,0.285893727,0.097888167,2.9206158,0.003493403,0.02953268
Hipk4,228.8680729,-0.521828083,0.178665837,-2.920693135,0.003492536,0.02953268
Syngap1,7871.841072,-0.241058607,0.082465122,-2.923158333,0.003465003,0.029325006
Ncs1,4557.246188,-0.209329652,0.071604209,-2.92342662,0.003462018,0.029315971
Uba52,269.8645876,0.561727633,0.192067393,2.924638198,0.003448569,0.029218265
Epn1,4639.65519,-0.214136437,0.073213585,-2.924818338,0.003446574,0.029217544
Cd46,238.7759835,-0.577523064,0.19743968,-2.925060777,0.00344389,0.029210983
Tsc2,1391.196598,-0.265748147,0.090840634,-2.925432533,0.003439778,0.029200586
Fstl4,328.4090231,-0.423775283,0.144863392,-2.92534419,0.003440754,0.029200586
Opa1,3881.846142,-0.217352535,0.074275434,-2.92630448,0.00343015,0.029142939
Atp11a,1138.219529,-0.273222597,0.093365083,-2.926389472,0.003429213,0.029142939
Sfrp2,149.6470031,-0.599442331,0.204733624,-2.927913452,0.00341245,0.029024806
Tubb2b,14106.85115,0.614433763,0.209806574,2.928572507,0.003405224,0.028979461
Mib1,3418.935015,-0.222298515,0.07590362,-2.928694495,0.003403888,0.028979461
Eif6,1338.753553,0.27758551,0.09478056,2.928717756,0.003403633,0.028979461
Map2k5,423.0574479,-0.385548733,0.131626384,-2.929114366,0.003399293,0.028979461
Gm42528,142.1858794,-0.628783133,0.214698407,-2.928680949,0.003404036,0.028979461
Tmem41b,1097.19823,0.276584599,0.094364384,2.931027441,0.003378429,0.028831652
Wdr6,6096.270582,-0.257666618,0.087868478,-2.932412442,0.003363397,0.028719396
C2cd3,413.606351,-0.409885698,0.139745229,-2.933092615,0.003356038,0.028672561
Mrpl12,747.457063,0.330095165,0.112519699,2.933665549,0.00334985,0.02863569
Sra1,917.1896938,0.290875927,0.099089539,2.935485723,0.003330259,0.028484148
Fbxo6,502.7502754,0.352770999,0.120153109,2.936012238,0.003324612,0.028451758
Gtf2a1,1134.20264,-0.284396649,0.096840906,-2.936740908,0.003316811,0.028400889
Pcdhgc4,1353.700488,0.326561048,0.111184852,2.937100173,0.003312971,0.0283839
Wnk1,2824.939981,-0.230469278,0.078452183,-2.93770384,0.003306527,0.028344575
Bcor,907.421884,-0.301228453,0.102418057,-2.941165458,0.003269798,0.028061181
Klhl42,548.0790633,-0.35600967,0.121005862,-2.942086144,0.003260092,0.027993594
Hrh3,284.5571153,0.424749391,0.144332437,2.942854702,0.00325201,0.027939882
Epb41l1,8271.407373,-0.227988059,0.077439419,-2.944082781,0.003239133,0.027860556
Hs6st2,1961.515539,-0.380016052,0.12907384,-2.944175608,0.003238162,0.027860556
Arap2,1007.605443,-0.291344758,0.098939891,-2.94466424,0.003233053,0.027839572
Rmnd5a,2853.76824,-0.216645806,0.073564901,-2.94496158,0.003229948,0.027828501
Sos2,715.5183011,-0.350319309,0.11894418,-2.945241272,0.003227029,0.027819028
Ttc3,20892.39725,-0.185841722,0.063086054,-2.945844784,0.00322074,0.02778047
Luzp1,893.8419433,-0.306500488,0.1040435,-2.945887896,0.003220291,0.02778047
Madd,3292.372969,-0.21390653,0.07258402,-2.947019595,0.003208529,0.027706397
Htt,2283.016236,-0.221046011,0.075005506,-2.947063784,0.00320807,0.027706397
Slmap,1937.84822,-0.249567655,0.08467988,-2.94718952,0.003206766,0.027706397
Herc3,4212.470369,0.233931501,0.079356445,2.94785763,0.003199844,0.027678288
Dctn6,1380.655902,0.30720697,0.104203998,2.948130364,0.003197022,0.02766953
1110012L19Rik,341.3067899,0.433345221,0.146937535,2.949179869,0.003186185,0.02759135
Slc25a51,2057.654955,-0.243110754,0.082386444,-2.950858668,0.003168919,0.02745738
Rps19bp1,689.9627551,0.317381066,0.107547459,2.951079156,0.003166658,0.027453341
Git1,2635.138774,-0.232167701,0.078651367,-2.951858416,0.003158677,0.027399689
Iqsec3,2920.452295,-0.234364716,0.0793274,-2.954398049,0.003132796,0.027198086
Tbck,666.2959055,-0.311550721,0.105400423,-2.955877331,0.003117811,0.027091295
Higd1a,2389.486105,0.353151001,0.119408641,2.957499543,0.003101452,0.026964472
Gpr19,489.2451916,0.371445437,0.125505422,2.959596729,0.00308042,0.026796849
Rras,315.2422256,0.494047505,0.166905686,2.960039984,0.003075991,0.026773553
Rilpl1,581.4746296,-0.377393021,0.127420165,-2.961799823,0.003058466,0.026651347
Supt4a,1405.660586,0.316845887,0.106968867,2.962038367,0.003056097,0.02664589
Tcf12,1259.988551,-0.27710501,0.093513191,-2.963271872,0.003043876,0.026554475
Dlx6os1,1106.379427,-0.277471733,0.093620452,-2.963793998,0.003038716,0.026524594
Brsk1,3079.023962,-0.251645799,0.084900329,-2.964014396,0.003036541,0.026520742
Anapc1,1979.891663,-0.234006713,0.078938388,-2.964422225,0.003032519,0.026500749
Nudc,3120.706157,0.252304859,0.085079412,2.96552189,0.003021698,0.026421289
Sdhb,3059.575766,0.227045207,0.07654537,2.966152045,0.003015514,0.026382295
Dcakd,1186.542257,-0.271247437,0.091424965,-2.966885858,0.003008326,0.026334477
Scai,2707.034343,-0.22157843,0.074668674,-2.96748849,0.003002435,0.026311798
Fibp,679.5368783,0.317268691,0.106920711,2.967326791,0.003004015,0.026311798
Traf3,2467.950224,-0.256005183,0.086254861,-2.968008743,0.002997358,0.026302855
Mrpl27,809.9140627,0.314684761,0.106027294,2.967959932,0.002997834,0.026302855
Atp1a1,19718.4292,-0.229867347,0.077425233,-2.968894484,0.002988732,0.026253118
Man1a2,4229.550167,-0.229739731,0.077359376,-2.969772296,0.002980206,0.026193267
Sh3glb1,1977.425997,-0.262512944,0.088379558,-2.970290289,0.002975185,0.026164174
Mef2c,13729.66603,-0.209473565,0.070489863,-2.97168353,0.002961718,0.026060732
Tmem200c,162.6203043,-0.569886833,0.191690588,-2.972951553,0.00294951,0.025968254
Mrps28,226.2653457,0.505467769,0.170009426,2.973174964,0.002947364,0.025964306
Ube2d1,799.4153033,-0.319035825,0.107264379,-2.974294235,0.002936633,0.025884688
Krt222,447.3329979,-0.359322993,0.120754316,-2.975653418,0.002923651,0.025785116
Hnrnpab,3695.138268,0.286210663,0.096126648,2.97743309,0.002906731,0.025665493
Atp5g2,1855.508559,0.281204326,0.094407797,2.978613368,0.002895559,0.025581619
Thsd4,187.1007454,-0.575235693,0.193088677,-2.979127004,0.002890709,0.025553536
Synj2bp,501.8963341,-0.348784029,0.11705268,-2.979718427,0.002885135,0.025519006
Fam102b,1360.652248,-0.285899607,0.09594148,-2.979937428,0.002883073,0.025515527
Rer1,1546.613103,0.245061013,0.082216059,2.980695221,0.002875949,0.02547468
AC122442.1,89.85124887,-0.821292135,0.275518735,-2.98089397,0.002874083,0.02547468
Wscd1,2104.622868,0.241643505,0.080986585,2.983747318,0.002847418,0.025287785
Arl5a,1891.763075,-0.275616751,0.092365341,-2.983984555,0.002845211,0.025282869
Hif1a,1573.25538,-0.282494241,0.094622146,-2.985498136,0.002831169,0.02517271
Hcn2,1199.715387,-0.293370839,0.098234934,-2.986420674,0.002822641,0.025111485
Pcbp3,1018.125941,-0.286461673,0.095921208,-2.986426878,0.002822583,0.025111485
Atp13a2,3555.181879,-0.213550109,0.071493402,-2.986990455,0.002817385,0.025093926
Gm9954,200.067661,-0.520335141,0.17414264,-2.987982377,0.002808257,0.025033819
Igfbp4,2777.364758,-0.241890058,0.080838194,-2.992274383,0.002769073,0.024706784
Calm3,57996.2179,0.258040956,0.086222457,2.992734882,0.002764898,0.024683939
Prrc2a,6732.278086,-0.274816473,0.091825442,-2.992814068,0.002764181,0.024683939
Vps9d1,707.4886439,-0.328418645,0.109693631,-2.993962743,0.002753796,0.024613558
Tceal1,263.5170078,-0.534455365,0.178510444,-2.993972532,0.002753707,0.024613558
Arhgap20,1606.221378,-0.291395495,0.097303274,-2.994714183,0.002747021,0.024581741
Nphp4,237.249653,-0.529666433,0.176836261,-2.995236558,0.002742321,0.024554046
Dcbld2,517.2987585,-0.524502393,0.17507876,-2.995808247,0.002737185,0.024522419
Hcfc1r1,1103.253122,0.337337408,0.112590699,2.996139215,0.002734216,0.024510177
Lats1,1233.347598,-0.274407011,0.091574576,-2.996541423,0.002730611,0.024492223
Edem1,405.9228749,-0.40309138,0.134457704,-2.997904678,0.002718427,0.024397243
Aimp1,1138.894095,0.280504465,0.093545413,2.998591344,0.002712308,0.024356625
Mcc,171.5595816,-0.577869107,0.192615953,-3.000110318,0.002698818,0.024249724
Rgs16,271.1979211,0.539034535,0.179535519,3.002383811,0.002678742,0.024083482
Atp11b,2454.653598,0.278622875,0.092792599,3.002641128,0.002676478,0.024077285
Fibcd1,448.3718613,-0.497475744,0.165609924,-3.003900564,0.002665424,0.023991956
Rbx1,3646.346309,0.255139101,0.084917721,3.00454486,0.002659785,0.023955299
Zfhx2,563.6096641,-0.38072205,0.126651178,-3.006067981,0.002646498,0.023863737
Gdpd5,686.3049612,0.345586005,0.114939343,3.006681581,0.002641163,0.023829675
Bmpr2,4037.333294,-0.250040718,0.083148709,-3.00715095,0.002637088,0.023818579
Gm10123,1128.452607,0.283448926,0.094262947,3.007002579,0.002638375,0.023818579
Abi1,3794.814939,0.203642832,0.06768863,3.008523476,0.002625205,0.023727697
Lamtor5,1053.20649,0.36610108,0.121680891,3.00869821,0.002623696,0.023727697
Fbxl17,841.6553972,-0.323603851,0.107492464,-3.010479431,0.002608356,0.023603308
Eml4,1229.136612,-0.261887004,0.086979144,-3.010917228,0.002604598,0.023583259
Enox1,865.9688261,-0.289328967,0.096089042,-3.011050595,0.002603455,0.023583259
Map1a,10165.05031,-0.322325249,0.106915592,-3.01476373,0.002571795,0.023313849
Epha3,366.8054884,-0.415354435,0.13776079,-3.015041041,0.002569445,0.023306358
Ankrd11,3658.578253,-0.251625639,0.083394898,-3.017278576,0.002550553,0.023148728
Lias,784.8784427,0.296124615,0.09811579,3.018113743,0.002543534,0.023098734
Gm10736,1032.985854,0.308976702,0.102363559,3.018424772,0.002540925,0.023088748
Rnf19b,1883.217023,0.251955482,0.083429095,3.019995401,0.002527785,0.022983008
Slc23a2,3001.232712,-0.224533264,0.074326698,-3.020896513,0.002520275,0.022928354
Asl,279.4685085,0.454442794,0.150406012,3.021440343,0.002515752,0.022900831
Dyrk1a,2060.933761,-0.281621636,0.093179788,-3.022346805,0.00250823,0.022845957
Guk1,1709.069168,0.269003228,0.089002535,3.022422087,0.002507606,0.022845957
Lsp1,125.4403365,0.640558557,0.211932487,3.022465149,0.00250725,0.022845957
Ndufv2,3534.79219,0.229552873,0.075904421,3.02423589,0.00249262,0.022744414
Ppp4r3a,656.7647551,-0.347626997,0.114892114,-3.025681967,0.002480731,0.022662973
Ube2s,1232.153392,0.289922298,0.095805234,3.026163464,0.002476784,0.022640438
Nhlrc2,512.5040939,-0.344525509,0.113837351,-3.026471589,0.002474261,0.022630903
Cd151,715.4350643,0.353615861,0.116797026,3.027610153,0.002464959,0.022559313
Gpc4,917.0579285,-0.35979631,0.118823722,-3.027983839,0.002461913,0.022556873
Son,6307.68396,-0.219482518,0.072455914,-3.029187083,0.002452128,0.022482249
Braf,2774.520257,-0.227438702,0.075071787,-3.02961619,0.002448647,0.022463802
Pdcd5,1423.865039,0.255402726,0.084286182,3.030185007,0.00244404,0.022434994
Stk40,963.5793765,0.3945552,0.130190524,3.030598444,0.002440696,0.022417757
Eif5a,7967.880758,0.242424168,0.079974726,3.03125977,0.002435356,0.022386632
Pccb,1977.752901,0.264123509,0.08712811,3.031438541,0.002433915,0.022386632
Tmem94,874.0743836,-0.325909482,0.107518326,-3.03119937,0.002435844,0.022386632
Snhg11,2753.806638,-0.257590854,0.084946757,-3.032380099,0.002426335,0.02237821
Cpne5,1459.038915,-0.359390855,0.118538166,-3.031857737,0.002430537,0.02237821
Helz,1388.018089,-0.294420643,0.097104365,-3.032002133,0.002429375,0.02237821
Traf3ip1,502.1592735,0.36758834,0.121232599,3.032091567,0.002428655,0.02237821
Cox4i1,10694.44987,0.223531517,0.073708481,3.032643127,0.002424221,0.022373936
Sdr39u1,1169.884383,0.285240863,0.094051458,3.03281701,0.002422825,0.022373936
Celf6,956.6600271,0.28911728,0.095229337,3.036010622,0.002397309,0.022152296
Ssx2ip,2146.1103,-0.243313455,0.080094445,-3.03783183,0.002382869,0.022045502
Cpt1c,1117.456531,-0.280257775,0.092213069,-3.039241389,0.002371747,0.021955891
Vxn,3913.523322,-0.335227017,0.110272544,-3.039986253,0.002365889,0.021914929
Pde8b,667.9370667,-0.372255179,0.122340231,-3.042786314,0.002343987,0.021725209
Shroom3,153.288664,-0.632003102,0.207643955,-3.043686494,0.002336985,0.021673449
Lypla2,1510.066944,0.268895557,0.088310694,3.044881022,0.002327724,0.021600655
C530008M17Rik,3789.279433,-0.245294911,0.080552183,-3.045167773,0.002325505,0.021593172
Grid2,249.5403553,-0.4652838,0.152723564,-3.046575056,0.002314647,0.021505403
Mafb,611.7247913,-0.502551269,0.164926383,-3.047124787,0.002310418,0.02147916
Usp34,3379.078468,-0.241221728,0.079127799,-3.048507986,0.002299808,0.02139353
Maml2,234.0115152,-0.565453019,0.18545014,-3.049083809,0.002295404,0.021365562
Sbf2,1425.711727,0.367186281,0.120366328,3.050573082,0.002284051,0.021285795
Timp4,355.930421,0.493227146,0.161561312,3.052879063,0.002266573,0.02113579
Arsb,638.3001534,-0.367672675,0.120419506,-3.053265088,0.002263659,0.021121497
Tjp2,524.2919206,-0.354603518,0.116134923,-3.053375401,0.002262827,0.021121497
Slit2,823.4120706,-0.318186864,0.104187207,-3.05399169,0.002258183,0.02109615
Plppr2,4530.022126,-0.216706282,0.070953304,-3.05420986,0.002256542,0.021093699
Cul9,934.6178258,-0.299044306,0.09790211,-3.054523602,0.002254183,0.021084536
Katnal1,1212.261542,-0.282065664,0.092331857,-3.054911625,0.002251268,0.021070165
Ptprk,3449.790927,0.252789589,0.08273549,3.055394833,0.002247644,0.021049125
Gsk3b,5550.273859,-0.246758869,0.080713287,-3.057227374,0.002233948,0.020944568
Sptlc1,720.8459692,0.321222118,0.105075109,3.057071458,0.00223511,0.020944568
Suox,223.2645526,0.56100596,0.18343508,3.058335182,0.002225705,0.020882026
Iglon5,945.2903376,0.296652587,0.09697533,3.059052111,0.002220385,0.020844906
Abcd2,385.9272076,-0.404257028,0.132088526,-3.0605007,0.002209672,0.020757077
Fam114a2,802.7349858,0.340105346,0.111070976,3.062054165,0.002198237,0.020662344
Atrn,5062.984389,-0.205818233,0.067174203,-3.063947521,0.002184372,0.020544652
Ndufa9,2756.769701,0.271451034,0.088583523,3.064351285,0.002181426,0.020529568
Kansl1,1758.563925,-0.272643476,0.088968033,-3.064510572,0.002180265,0.020529568
Clpp,1606.311148,0.305930239,0.09983372,3.064397867,0.002181086,0.020529568
Cntfr,1342.016209,0.317654169,0.103615639,3.065697135,0.002171632,0.020475193
Grik3,1779.36024,-0.282194075,0.092034161,-3.066188395,0.002168067,0.02045419
Ralgapb,2579.278262,-0.237553195,0.077455471,-3.066964676,0.002162444,0.020413739
Gtf2e2,570.410133,0.355701416,0.11590554,3.068890559,0.002148553,0.020295132
Extl2,1622.037002,-0.267576383,0.087163391,-3.069825292,0.00214184,0.020244229
Mrpl20,1001.768157,0.301983525,0.09832761,3.071197663,0.00213202,0.020163869
Pum2,4471.076043,-0.2197474,0.0715423,-3.071573044,0.002129341,0.020150994
Rnf24,764.3791222,-0.33598401,0.109306941,-3.07376646,0.002113748,0.020015822
Pknox2,1089.725241,-0.291207727,0.094728277,-3.074137267,0.002111123,0.020003346
Taf1b,656.3420459,0.31899625,0.103734434,3.075124024,0.00210415,0.019949641
Cenpx,279.5892899,0.473790185,0.154002977,3.076500162,0.002094462,0.019870103
Casd1,1613.376561,-0.270775883,0.087998348,-3.077056436,0.002090557,0.01984537
Rnd1,1183.26928,0.299076359,0.097163555,3.078071391,0.00208345,0.019790187
Usp24,1808.52769,-0.248704472,0.080742097,-3.080233008,0.002068387,0.019659319
Man2a2,3032.427095,-0.229154219,0.074386631,-3.08058336,0.002065955,0.019648415
Atp1a3,38704.14345,-0.233225193,0.075674171,-3.081965617,0.002056386,0.019569576
Zfyve26,385.9312867,-0.431794121,0.140063277,-3.082850341,0.002050282,0.019535658
Pip5k1c,5184.040746,-0.242521574,0.078651076,-3.083512487,0.002045725,0.019504536
Scn2a,9369.778234,-0.227706041,0.073837536,-3.083879179,0.002043206,0.019492665
Hnrnpc,6960.777899,0.215444768,0.069855401,3.084153333,0.002041324,0.019492665
Kcnip3,1668.710391,0.290846871,0.094309545,3.083960085,0.00204265,0.019492665
Igfbp5,2935.737906,0.295404379,0.095730996,3.08577568,0.002030219,0.019405089
A730017L22Rik,211.6124436,-0.510776078,0.165510828,-3.086058378,0.00202829,0.019398773
Coq7,652.1402075,0.369150525,0.119595999,3.086646113,0.002024284,0.019372578
Dynll1,7312.032441,0.21510779,0.069678426,3.08715055,0.002020852,0.019351843
Cbx6,11560.11775,-0.234931185,0.076079657,-3.08796327,0.002015334,0.019345085
Pgbd5,2969.127213,-0.233032095,0.075473577,-3.087598395,0.00201781,0.019345085
Wipf3,1855.858243,-0.330262527,0.106964998,-3.087575691,0.002017964,0.019345085
Foxo6,1109.740091,0.311563484,0.100913194,3.087440534,0.002018882,0.019345085
Grk4,107.3171221,0.753492199,0.244003519,3.088038243,0.002014825,0.019345085
Rragb,2737.182228,0.249593974,0.080792182,3.08933324,0.002006063,0.019290731
Nebl,922.2194795,-0.356581692,0.115428154,-3.089209005,0.002006902,0.019290731
Rem2,399.6346636,0.394398252,0.127638665,3.089959087,0.002001841,0.019266299
Dpysl5,4370.394752,0.215700286,0.069776204,3.091315877,0.001992715,0.019190551
Nedd4,14340.60227,-0.190042504,0.061450952,-3.092588425,0.001984191,0.019120501
Slc38a6,92.94932116,-0.899565563,0.29079005,-3.093522496,0.001977956,0.01907243
Ash1l,3366.979714,-0.256905704,0.082974076,-3.096216522,0.001960072,0.01891191
Plec,1374.853077,-0.310311167,0.100222264,-3.096229864,0.001959984,0.01891191
Gm28439,303.9868275,-0.566205566,0.182838861,-3.096746293,0.001956573,0.018901998
Fbln2,88.19735481,0.821162041,0.264914289,3.099727254,0.001936989,0.018736481
Gnai1,6567.248357,-0.207334863,0.06687674,-3.100253742,0.001933549,0.018721698
Tmem132d,351.1502957,-0.459800893,0.148315767,-3.100148443,0.001934237,0.018721698
Spon1,1645.602906,-0.290772941,0.093775687,-3.100728442,0.001930452,0.018708751
Uqcc2,1127.209559,0.293422573,0.094614787,3.101233771,0.001927161,0.018688694
Kcnj3,1763.893242,-0.320142896,0.10321448,-3.101724631,0.001923968,0.018669574
Pcdh20,819.1758901,-0.479914678,0.154707392,-3.102079808,0.001921661,0.018659028
Cluh,1332.048812,-0.327494019,0.105549312,-3.102758446,0.001917261,0.018628123
Cdkn1a,1483.962491,0.392279575,0.126417923,3.103037648,0.001915453,0.018622389
Lrguk,229.1708301,-0.603185025,0.194377787,-3.103158214,0.001914673,0.018622389
Plekhm3,785.2074523,-0.368471104,0.118714949,-3.103830712,0.001910326,0.018596191
Ranbp9,1464.029427,-0.283682778,0.091379976,-3.104430421,0.001906458,0.018570354
Bicral,1007.886238,-0.303992148,0.097907755,-3.104883253,0.001903541,0.018553766
Fam160b2,560.322921,-0.351369079,0.113126328,-3.105988556,0.001896441,0.018496343
Rpp21,473.4759814,0.478464923,0.154025712,3.106396435,0.001893826,0.018482633
Zwint,27428.34877,0.210964805,0.067905832,3.106725891,0.001891717,0.018482383
Ppib,1019.880791,0.286723277,0.092289551,3.106779419,0.001891375,0.018482383
Pfdn6,956.089902,0.413537989,0.133116407,3.106589182,0.001892592,0.018482383
Gpx4,4235.003512,0.21581626,0.069455132,3.107275915,0.001888201,0.018474891
Zfp57,520.9641861,0.381856355,0.122859455,3.108074613,0.001883105,0.01843683
Cycs,3452.164575,0.296012347,0.09517989,3.110030366,0.001870681,0.018343553
0610012G03Rik,1483.241219,0.327137919,0.105195557,3.109807361,0.001872094,0.018343553
Thumpd3,681.5568589,0.352146998,0.113239196,3.109762448,0.001872379,0.018343553
Itsn1,3510.424506,-0.270571823,0.086974028,-3.110949654,0.001864867,0.018316902
Gm42418,642.9596917,0.417692185,0.134202954,3.112391882,0.00185578,0.018239357
Dgke,1648.752022,-0.262557869,0.084350094,-3.11271579,0.001853744,0.018231069
Plekha3,524.7919366,-0.401284023,0.128905415,-3.113011369,0.001851889,0.018224541
Nos1ap,912.8787626,-0.348586553,0.111954195,-3.113653336,0.001847865,0.018196648
Tjp1,1414.990624,-0.26776368,0.085960421,-3.114964716,0.001839669,0.018129563
Etfa,1281.756946,0.287456315,0.092283305,3.114933035,0.001839867,0.018129563
Hikeshi,1113.018303,0.285378073,0.091610729,3.115116282,0.001838724,0.018129563
Prr36,653.646003,-0.349880132,0.11230938,-3.115324211,0.001837428,0.018129563
Ston2,352.0211651,-0.411982485,0.132227328,-3.115713605,0.001835004,0.018129563
Rasgef1c,264.2202934,-0.626972369,0.201264344,-3.115168627,0.001838398,0.018129563
Ttc5,1688.488911,0.292425152,0.093827654,3.116620109,0.001829371,0.018096104
Zbtb7c,197.5506185,-0.55591179,0.178364007,-3.116726287,0.001828713,0.018096104
Epb41l4a,370.2353111,-0.402331753,0.129073008,-3.117086681,0.001826479,0.018090892
Hs3st4,346.6472409,-0.46256728,0.148388246,-3.117277087,0.001825299,0.018090892
Lpgat1,3578.587564,-0.246184486,0.078944381,-3.118454833,0.00181802,0.018041182
Dctn3,3041.783715,0.229187836,0.073498163,3.118279769,0.0018191,0.018041182
Map3k13,824.5056329,-0.36346257,0.116538549,-3.118818403,0.001815778,0.018031622
Id4,992.0309074,-0.436967823,0.140094545,-3.119092355,0.001814091,0.018026571
Urm1,1287.583389,0.324482561,0.10389292,3.123240352,0.001788716,0.017785979
Zadh2,523.0642586,-0.367172409,0.117545259,-3.123668379,0.001786116,0.017771684
Fbxo9,1456.513275,-0.294187068,0.094146156,-3.124791066,0.001779314,0.017727067
Lor,585.8950389,0.488344056,0.156266241,3.125077137,0.001777584,0.017721381
Hrh1,177.8163567,-0.664246805,0.212524118,-3.125512578,0.001774955,0.017706708
Fbxo11,2968.699835,-0.23683861,0.075731374,-3.127351267,0.00176389,0.017607817
Aff3,1359.824906,-0.287227624,0.09180094,-3.128809187,0.001755162,0.017535817
Pip4p1,1308.829186,0.288004454,0.092051038,3.128747487,0.001755531,0.017535817
Jph3,3047.484138,-0.224682273,0.071753464,-3.131309072,0.001740289,0.017417697
Trak2,3121.930816,-0.25115781,0.080197609,-3.131736881,0.001737755,0.017410165
Trim8,1402.230935,-0.281477334,0.089882101,-3.131628311,0.001738398,0.017410165
C1ql2,367.3384914,0.474287892,0.151439529,3.131863229,0.001737008,0.017410165
Pdhb,5807.377553,0.262945456,0.083941836,3.132472077,0.001733409,0.017404682
Xxylt1,493.1972454,-0.438271522,0.139920116,-3.132298168,0.001734436,0.017404682
Ttyh3,6490.98149,-0.251268685,0.080145566,-3.135153928,0.00171764,0.017258779
Cntn3,305.3388822,-0.489492237,0.156066999,-3.136423708,0.001710219,0.017195518
Ndrg1,356.9572646,0.560071327,0.178558136,3.136632923,0.001708999,0.017194559
Efcc1,126.6552914,0.658520269,0.209798464,3.13882312,0.001696278,0.017089052
Ralgps2,1296.523695,-0.274479992,0.087429771,-3.139433945,0.001692746,0.017064707
Tnrc6b,3390.503236,-0.228470227,0.07275916,-3.140088843,0.001688966,0.017037835
Pten,3884.158452,-0.271117599,0.086285595,-3.14209572,0.001677432,0.016952835
Nwd1,1020.463434,-0.429599525,0.136736437,-3.141807217,0.001679086,0.016952835
Jmjd6,540.7041659,0.379779848,0.120881745,3.141746903,0.001679431,0.016952835
Hopx,331.6919066,-0.513598476,0.16347406,-3.141773534,0.001679279,0.016952835
Otud1,611.4025023,-0.335977149,0.10686794,-3.143853524,0.001667389,0.016875828
Paqr9,1348.092482,-0.268661958,0.085441371,-3.144401311,0.00166427,0.016855422
Alg2,3655.070342,-0.226172998,0.071892481,-3.14598959,0.001655259,0.016778911
Kcnh3,1986.886187,-0.268861424,0.085463365,-3.145926032,0.001655619,0.016778911
Idh2,675.3412879,0.366004041,0.116298838,3.147099716,0.001648987,0.016733882
Psmb3,1583.958992,0.294217101,0.09346066,3.148031488,0.00164374,0.016701611
Smarcd3,987.41205,0.334704274,0.106327624,3.147858128,0.001644715,0.016701611
Ccdc174,679.3275423,0.361739723,0.114888124,3.148625898,0.0016404,0.01667995
Slain1,807.0547739,-0.333468599,0.105834984,-3.150835257,0.001628043,0.01656531
Gm7993,625.0253757,0.454459003,0.144187482,3.151861714,0.001622331,0.01651818
Tm9sf2,2674.907584,-0.28781075,0.091253071,-3.153984264,0.001610578,0.016409437
Lonrf2,3871.576603,-0.234810798,0.074438867,-3.154411225,0.001608223,0.016396369
Zxdb,174.769807,-0.635684453,0.201434236,-3.15579152,0.001600632,0.016329866
Nat9,284.5454787,0.50331971,0.159381681,3.157952069,0.001588817,0.016220144
Sstr4,238.2870506,0.537489665,0.170180888,3.158343294,0.001586686,0.01620921
Pitpnm3,1453.197905,0.33765593,0.106885559,3.159041643,0.001582889,0.016181228
Slitrk3,1607.600199,-0.277821117,0.087934745,-3.159400937,0.001580938,0.016172101
Arid2,1465.820217,-0.29543829,0.093496467,-3.159887206,0.001578302,0.016155942
Snrpb,1823.743173,0.291569195,0.092254202,3.160497711,0.001574998,0.016132921
Ttpal,1239.328702,-0.30814342,0.09749017,-3.160764009,0.001573559,0.016128983
Cbarp,6722.364394,-0.25023272,0.079098628,-3.163553209,0.001558559,0.015996669
Scml4,118.5445395,-0.705738985,0.223057815,-3.163928529,0.00155655,0.015986784
Snap25,22023.77929,-0.242181062,0.076537525,-3.164213385,0.001555027,0.015981878
Kcns3,188.3679937,0.57653403,0.182185679,3.164540889,0.001553278,0.015974637
Ttc17,966.9853792,-0.306810151,0.096904464,-3.166109564,0.001544926,0.015899429
Atp6v1g1,2371.838411,0.231789134,0.073178931,3.167429913,0.001537928,0.015838067
