gene_name,endo_peaks,exo_peaks,endo_signal,exo_signal
Bpgm,1,1,31.3376,30.11125
Gm25091,1,1,39.4221,18.2298
Abhd12,1,1,16.216269999999998,13.79255
Ciart,1,1,33.4752,21.83803333333333
5033417F24Rik,2,1,12.67358,3.41731
Kdsr,1,1,40.851,21.6717
AI846148,1,1,18.122803333333334,15.900966666666667
Aak1,1,1,29.2067,14.02935
Zbtb37,1,1,21.6952,25.9792
Hic1,1,1,9.54348,9.411475
Ralb,1,1,30.72265,28.3468
Nudcd2,1,1,40.9129,20.41133333333333
Sct,1,2,21.830133333333333,34.3987
RP23-114A6.7,1,1,18.1013,14.08665
Bms1,1,1,18.174566666666667,22.40213333333333
Junos,1,1,29.3165,9.940505
Ubp1,1,1,46.98923333333334,38.70473333333333
Fez1,1,1,25.8601,22.210700000000003
Pcmtd1,1,1,57.21653333333334,46.69696666666666
Fkbp7,1,2,32.71189999999999,28.67786666666667
Enthd2,1,2,27.671166666666664,23.3971
Tle4,1,1,107.6834,112.82373333333337
Oaz1,1,1,58.213366666666666,148.825
Rnf220,1,1,23.368466666666663,11.967585
Fam174a,1,1,7.860253333333333,12.517915
Hax1,1,1,21.13197,14.89825
Atm,1,1,34.28053333333333,31.9077
2510009E07Rik,1,1,17.725933333333334,7.08403
Gm16091,2,1,34.3366,61.5679
Ormdl2,1,1,27.96183333333333,36.2492
BC029214,1,1,13.45607,10.474586666666667
Fancm,1,1,25.16105,20.6131
Klc3,1,1,6.337935,14.61764
Blm,1,1,9.36406,16.89665
Gm44965,2,1,45.38363333333333,37.99645
9330111N05Rik,1,1,8.342325,9.221843333333334
Gm34780,1,1,13.96466,4.514115
Prdx1,1,1,21.4826,8.099415
Ywhag,1,1,21.187,43.01913333333332
Gls,2,1,30.6492,14.5638
Siah1b,1,1,9.94928,15.63927333333333
Dkc1,1,1,35.149,23.127233333333333
Dscr3,1,1,23.218833333333333,20.9327
1700030J22Rik,1,1,46.03766666666667,16.107699999999998
Cacul1,1,2,13.2764,16.07495
Grm8,1,1,24.05505,9.035485
L3hypdh,1,1,72.53023333333334,92.2437
Nmd3,1,1,28.14635,25.59205
Gm9922,1,1,13.642499999999998,11.44162
Zfp106,1,1,20.18155,7.60484
1700018M17Rik,1,1,15.91105,9.723835
Arhgef4,1,1,5.43485,5.77891
Kars,1,1,17.4777,13.27855
Gm43455,1,1,15.7376,13.80275
Cdc45,1,1,24.959660000000003,21.9826
Kdm4b,1,1,72.73585,80.02606666666667
Mccc1os,1,1,25.132666666666665,17.7503
Emsy,1,1,39.9861,65.41950000000001
Gm2011,1,1,15.20526,27.81385
Gm27505,2,1,37.15375,53.8419
1700064M15Rik,1,1,16.3184,11.93085
Usp16,1,1,6.844435000000001,18.54095
Chd8,1,1,38.6966,18.6951
H2afx,1,1,36.373,37.80523333333333
Cfap20,1,1,39.88035,21.29423333333333
Apip,1,1,41.90853333333333,29.52675
Gm32460,2,1,17.336166666666667,9.97403
Hdgfrp2,1,1,142.24,252.8913333333333
Abtb1,1,1,98.13406666666668,181.31833333333336
Gm23183,1,1,41.0965,38.6303
Snrpd3,1,1,14.984699999999998,12.9472
Paqr3,1,1,15.933166666666663,12.02765
Gm29427,1,1,15.61845,15.4529
Zdhhc14,1,1,43.81716666666667,43.49156666666666
Gm15567,1,2,10.673643333333333,15.5178
Higd2a,1,1,71.12583333333333,52.3691
Mcu,1,1,22.4676,6.015689999999999
Gm26766,1,1,12.003436666666667,9.97403
Crocc,1,1,32.96613333333333,36.885333333333335
Rgs10,1,1,14.0296,5.19677
Gm29456,1,1,17.252850000000002,17.67225
Il1rap,1,1,19.6095,13.7078
Gm11835,1,1,453.205,609.4886666666666
Vtn,1,1,12.60835,15.1784
C78197,1,1,9.422835,12.757395
Top3a,1,1,18.85805,14.63801
Brf1,2,1,34.95515,33.01006666666667
Gm16386,1,1,15.375266666666668,14.76977
Lyplal1,1,1,14.9185,12.3668
Nptn,1,1,13.47428,20.54665
Irak4,1,1,34.838366666666666,20.3562
Tpt1,1,1,21.37555,17.52075
Mapk1ip1,1,1,14.09142,4.83218
Gm11521,2,2,19.876166666666663,16.496866666666666
Mical2,1,1,16.19680333333333,14.68043
Sec16a,1,1,35.34386666666667,65.744
Gm26712,1,1,11.352185,8.632845
Gm12260,1,1,18.9117,18.84725
Gm44354,2,2,14.12135,16.70188
4930412L05Rik,2,1,26.8248,19.558000000000003
Mir8098,1,1,62.68033333333333,84.08435
Chfr,1,1,18.18281333333333,14.543045
1700064H15Rik,1,1,37.1516,73.83956666666667
Ikbkap,1,1,15.103083333333332,11.75352
Usp18,2,1,25.82763333333333,5.57564
Hnrnpc,1,1,119.89136666666668,251.5426666666667
9530086O07Rik,1,1,13.9679,11.9482
Ckm,1,1,6.337935,14.61764
Nr1d2,1,1,51.9693,31.822466666666667
Pvalb,1,1,21.187,12.081885
Eldr,1,1,26.69043333333333,23.30625
mt-Tl1,1,1,48366.03333333333,97576.33333333331
Nrde2,1,1,32.093450000000004,29.848800000000004
Slc35e1,1,1,14.8836,24.3323
Ufsp1,1,1,9.380165,5.588935
Prrc2a,1,1,35.8495,70.47186666666667
Dcbld2,1,2,55.56245,37.6015
Thrb,1,1,13.319073333333336,7.2972
Nol10,1,1,10.234955,13.63805
Gm26912,1,1,17.13465,12.29995
Rtn4ip1,1,1,20.753966666666667,12.32315
Trappc4,1,2,28.367,37.4093
Ercc2,1,1,13.329875,8.66728
Hist1h2bm,1,1,45.49883333333333,50.7562
Dnaic1,1,1,21.26843333333333,11.756345
Gm12592,1,1,17.37005,27.747433333333333
Irf2bpl,1,1,10.111325,8.106259999999999
Tor1aip1,1,1,38.3181,43.23846666666666
Hes3,1,2,27.937766666666665,23.70412333333333
Cep250,1,1,28.61323333333333,21.74275
5031425E22Rik,2,1,21.10365,39.49866666666667
Otud5,2,1,61.93986666666667,97.3741
Dnajb4,1,1,7.1427,16.27387
Gm15834,1,1,14.7482,14.42192
Cdc42bpb,2,1,19.389575,10.25043
Grifin,1,1,17.91486666666667,20.663
Fam210a,1,1,18.2792,18.2803
Zfp703,1,1,18.3256,19.034
2610020H08Rik,1,1,22.060766666666662,7.365025
Entpd5,1,1,16.824266666666666,8.66728
Snora73a,1,1,15.0927,10.110095
Cryzl1,1,1,248.60333333333327,507.9536666666667
Gm26805,1,1,26.00413333333333,28.77605
Cln5,1,1,36.10876666666667,36.193000000000005
Gm561,1,1,16.919300000000003,10.755914999999998
Eif4e,1,1,13.237900000000002,16.576900000000002
Wdr19,1,1,27.7702,30.047666666666668
Coa5,1,1,17.4048,6.8447
Tjp3,1,1,17.78835,28.185050000000004
Lnpep,1,1,27.0592,23.4177
Cwc22,1,1,27.53213333333333,22.81356666666667
Gm28557,1,1,21.77615,29.90155
Kif3c,1,1,19.475,10.708495
Rps25,1,1,28.367,37.4093
Naa38,1,1,23.613533333333333,32.26525
Gm42815,1,1,22.65683333333333,11.02213
Dnajc18,1,1,28.43605,35.69345
Tpk1,1,1,4.593365,10.7254
Ift27,1,1,47.55443333333333,73.47874999999999
Pus7l,1,1,34.838366666666666,20.3562
A230083N12Rik,1,1,9.852555,7.52105
6720482G16Rik,1,1,34.780233333333335,15.844833333333334
Gm44777,1,1,32.289100000000005,25.0301
Gm24888,1,1,19.0014,14.512766666666666
Acsbg1,1,1,21.6837,27.60393333333333
Slc6a9,1,2,7.60746,9.120946666666669
Ccndbp1,1,1,22.1278,11.73211
Gm10010,1,1,23.887266666666665,24.240266666666667
Hk1os,1,2,33.836733333333335,32.10256666666667
Gm16835,1,1,13.490133333333333,5.823585
Hacd1,1,1,9.68139,10.09942
Gm10762,1,1,16.0656,27.836166666666667
A330017A19Rik,1,1,10.91533,13.453
Gal3st3,1,1,27.82695,19.130633333333336
Caskin2,1,1,25.60195,35.5519
Gm12224,1,1,3.86903,13.520066666666663
Gm14283,1,1,12.40015,8.142299999999999
Gm24842,1,2,19.96745,20.41225
Zfp882,1,1,13.48344,12.89195
Cnot8,1,1,26.5595,10.714705
Gm26769,2,1,9.081135,3.31964
Gm43278,1,1,8.691955,11.463766666666666
Gm17249,1,1,18.313185,17.4441
Abca1,1,1,18.0121,16.877233333333336
Dennd2a,2,1,13.51835,7.910443333333333
Slc25a11,1,1,17.6909,24.30073333333333
Naif1,1,1,68.4243,3.556065
Ube2s,1,1,42.93366666666666,34.13106666666667
Gm12318,1,1,10.08715,6.35053
Hist1h4a,1,2,30.46246666666666,33.96625
Hyou1,1,1,11.403416666666669,10.576265
Mir7013,1,1,9.67247,12.45399
Tfam,1,1,21.70385,10.175083333333331
4930412F09Rik,1,1,24.96555,16.9548
D130007C19Rik,1,1,13.6288,8.59267
Itgav,1,1,26.11035,21.9827
Cib2,1,1,26.50275,11.506673333333334
Nudt16l1,1,1,12.442613333333334,18.74735
S1pr1,1,1,22.80196666666667,20.299866666666667
Ddi2,1,1,12.5072,11.85045
Scarna17,1,1,47.8767,46.27873333333333
Abcb1b,1,1,16.920566666666666,15.6273
Gm44946,1,1,21.68285,8.09758
Zzz3,1,1,14.520465000000002,6.787515
Ttc33,1,1,22.7321,12.9325
Gm24623,1,1,21.97945,32.16866666666667
Bmp1,1,1,19.91398,15.209033333333332
Gm11633,1,1,31.3819,25.229766666666663
Pgm2,1,1,30.16583333333333,11.317883333333334
Oscar,1,1,19.213066666666663,21.45495
Kctd6,2,1,14.16019,14.26965
Klk1b28-ps,1,1,18.298403333333336,14.205796666666666
Gm43720,1,1,39.39045,25.1819
Bicd1,1,1,18.12215,9.71622
Ddx59,1,1,29.090650000000004,16.7
Mertk,1,1,16.6641,12.54606
Polr3gl,1,1,20.825233333333333,11.72888
Siae,1,1,11.28188,18.46885
Rnf5,1,1,130.50365,205.9135
Gm26153,1,1,20.0597,16.45307
Prkag1,1,1,3.647325,17.677599999999998
Nceh1,1,1,23.70603333333333,10.589803333333334
Dph3,1,1,38.87465,32.89676666666667
Sec14l1,1,1,21.37865,13.38125
Capn1,1,1,15.0884,6.65188
E130116L18Rik,1,1,9.174465,4.922295
Rplp0,1,1,16.40256,9.00257
Mir320,1,1,11.93258,5.938725
Fibp,1,1,10.114125,13.153570000000002
Gm26001,1,1,30.09273333333333,19.5632
Gm22133,1,1,21.119950000000003,14.0329
Rnf4,1,1,22.5719,21.64736666666667
Sigmar1,1,1,10.14318,11.4918
Chrnb1,1,1,23.3157,20.57715
Ercc4,1,1,26.00935,22.96135
Gm6712,1,1,44.223733333333335,37.73303333333334
Dok6,2,1,25.37825,9.222125
Nynrin,1,1,15.272833333333333,8.878525
Pigp,2,1,20.89356666666667,15.27715
Gm44005,1,1,7.546234999999999,11.32459
Gm11527,1,1,47.21946666666667,37.6492
Arhgap11a,1,1,15.293723333333332,3.43786
Gm27239,1,1,7.251255,9.309715
Snhg18,2,1,14.4711,8.334405
Ppp1r12b,1,1,31.867600000000003,35.00716666666667
0610040J01Rik,1,1,15.5931,12.5412
Coq7,1,1,20.7654,21.6948
Tmx1,1,1,20.9922,8.313855
Dph5,1,1,19.7528,14.0628
RP24-502E20.5,1,1,10.250575,10.969683333333334
Bet1,1,1,43.314166666666665,15.44064
Mir6540,2,2,34.679066666666664,18.989766666666668
Aff1,1,1,14.666,7.60887
Rps3a1,1,1,16.760266666666666,12.04435
Oxa1l,1,1,17.70645,11.665266666666668
Inpp5f,1,1,21.70935,17.9742
Enc1,2,2,16.696466666666666,14.4377
Gsk3a,1,1,167.34966666666665,352.9245
Rnf121,1,1,46.91289999999999,31.130299999999995
Rsbn1,1,1,31.917633333333335,27.95055
Dars2,1,1,32.8204,20.8342
Sertad3,1,1,62.7013,67.428
Gm13684,1,1,19.59273333333333,14.66705
Arhgap12,1,1,23.906566666666667,20.39323333333333
Garem,1,1,150.73166666666663,152.742
Gm26224,1,2,21.6952,25.9792
Ggps1,1,1,100.04806666666666,128.8649
Mtss1l,2,2,23.3129,21.92523333333333
Slc25a19,1,1,17.3039,31.543366666666667
Bysl,1,1,22.4387,27.529585
Gatb,1,1,29.9589,21.172366666666665
Prkdc,1,1,43.75990000000001,36.62286666666667
Amdhd1,1,1,9.67254,11.50447
Itpr2,1,1,19.15335,13.10004
Gm44314,3,1,34.21086666666667,52.8584
Mapk9,1,1,40.23766666666666,24.050600000000003
Cbx4,2,1,17.942433333333334,10.94437
Letmd1,1,1,10.713015,8.82331
Plcb1,1,1,13.26085,8.19348
Copg2,1,1,24.96555,16.9548
Mir6352,1,1,48.9769,13.5115
Sdf2l1,1,1,18.8689,11.2864
Fbxo8,1,1,16.64695,12.93785
Gm26940,2,1,11.66675,6.042400000000001
Gm13523,1,1,12.50188,9.24089
Btf3l4,1,1,26.59965,28.75836666666667
RP23-106I21.5,1,2,18.3256,11.563185
Gm45000,1,1,28.818066666666667,7.84047
Mir7036b,2,2,37.681666666666665,27.136566666666663
Tmc3,1,1,15.088433333333333,9.217665
Pms1,1,1,32.52675,8.537685
Zfp143,1,1,78.80829999999999,130.23266666666666
Zfp11,1,1,7.13097,8.09536
4930583K01Rik,1,1,25.366966666666663,22.470666666666663
Mir181b-1,1,1,27.8669,14.4265
Gm14966,1,1,66.27826666666667,92.3188
Sirt2,1,1,26.5603,120.7035
Casc1,1,1,54.39546666666666,84.68960000000001
BC016548,1,1,32.899,39.5825
Gm38307,1,1,16.1745,15.344733333333332
Midn,3,1,16.001326666666667,17.78515
Gm17435,1,2,14.8836,24.3323
4933405D12Rik,1,1,9.32415,8.32138
Ppara,1,1,22.5096,8.145865
Lix1l,2,1,14.710449999999998,12.77567
Nub1,1,1,63.61010000000001,84.98553333333332
Anapc13,1,1,21.6753,24.834100000000003
Cherp,1,1,13.16101,12.44908
Acaa2,1,1,47.8767,46.27873333333333
Ctnna3,1,1,23.88225,15.1215
Hopxos,1,1,13.40545,12.01985
Gm4577,1,1,13.041925,15.6991
Mterf3,1,1,25.260766666666665,16.0953
Dcaf4,1,1,37.819766666666666,23.957300000000004
9330020H09Rik,1,1,23.39585,20.11745
CH25-588N10.2,1,1,17.3552,13.6923
Ankrd54,1,1,180.641,244.1253333333333
Gm15722,1,1,11.542286666666667,8.97595
Mcur1,1,1,14.9406,12.24566
Cir1,1,1,13.987466666666668,5.916440000000001
Mcm4,1,1,43.75990000000001,36.62286666666667
Skiv2l2,1,1,43.93986666666667,20.4149
Lyrm4,1,1,18.6448,16.0438
Slc18a1,1,1,14.8855,8.805865
Sh3bgrl3,1,1,18.58005,10.05044
Tmcc3os,1,1,10.529355,8.33788
Gm44414,1,1,11.72036,21.424245
Gm26656,1,1,18.8459,11.950250000000002
Gm15890,1,1,22.443,14.4597
Crybb1,1,2,20.572566666666663,14.4122
Bzw2,1,1,68.75125,67.53993333333334
mt-Th,1,1,52434.26666666666,138514.66666666666
Slc16a13,1,1,24.98335,17.665100000000002
Ap1g2,1,2,16.7834,13.08932
Lrrc45,1,1,32.23843333333334,14.16335
Josd1,1,2,96.8744,103.31596666666668
Cnot10,1,1,15.482029999999998,12.10827
Gm13270,1,1,33.63786666666667,25.4719
Impdh2,1,1,11.448905,13.267533333333333
Hsd17b7,1,1,34.487233333333336,21.789066666666667
Card19,1,1,13.518453333333332,5.782475
Ifrd1,1,1,4.51973,12.74575
Gm25803,1,1,7.605996666666667,5.0640366666666665
Ramp1,1,1,15.33632,9.052965
Mfsd5,1,1,34.49885,7.373875
Man2c1,1,1,15.3164,5.37593
Heatr1,1,1,31.259266666666672,35.36145
Pcx,1,1,33.6353,50.19763333333333
4930544G11Rik,1,1,13.788933333333333,11.44565
Ric8a,1,1,18.1013,14.08665
2410016O06Rik,1,1,11.32524,10.53513
B230311B06Rik,1,1,8.48477,99.58255
Ptrhd1,1,1,50.33516666666667,48.15826666666667
Hibadh,1,1,30.0982,12.96019
Ccdc191,1,1,67.2437,57.000633333333326
Gpt2,1,1,30.08203333333333,48.69533333333334
4921522P10Rik,2,1,23.5305,11.20111
Ascl1,2,1,26.197366666666667,20.09195
Cbr4,1,1,20.3288,15.6256
Ern1,1,1,22.120800000000003,21.4672
Gm13972,1,1,18.3364,22.953466666666667
Mon1a,1,1,23.2891,17.02455
Srsf2,1,1,18.9915,18.558466666666668
Bloc1s6os,1,1,10.25076,10.10071
Tirap,1,1,19.9438,7.22239
Mob3b,1,1,25.6102,17.346249999999998
Med16,1,1,31.76215,14.003906666666666
Slc25a18,1,1,33.7394,53.2106
Fbxo46,1,1,21.5573,17.032633333333333
Cdc27,1,1,25.8253,19.7448
Arl13b,1,1,23.32633333333333,24.65033333333333
Zmym6,1,1,35.383849999999995,30.187066666666663
Thtpa,2,2,64.21036666666667,91.46263333333332
Cep97,1,1,114.32576666666668,107.3961
1700084C06Rik,1,1,22.1373,12.9943
Rttn,1,1,12.727793333333333,17.332103333333333
Gamt,1,2,27.533866666666665,26.0223
Zswim3,1,1,22.653900000000004,13.5705
Letm2,1,2,14.871714999999998,8.785953333333334
Gprc5b,1,1,19.8142,14.9965
BC049715,1,1,53.90866666666667,72.68220000000001
Otud7b,1,2,24.08866666666667,34.13163333333333
Sptbn4,2,1,40.2962,27.4906
9130023H24Rik,1,1,28.9123,22.069533333333336
4931403M11Rik,1,1,54.5643,38.327866666666665
Bace1,1,1,17.75625,6.639279999999999
Skor1,1,1,13.1786,5.99299
Rabl2,1,1,18.0854,13.7662
Vps52,1,1,7.59262,9.433
Zscan20,1,1,25.5952,30.407633333333333
Rps19,1,1,80.358,121.07563333333331
Cdk5rap2,2,2,32.2213,24.576166666666666
Olig2,2,2,27.8788,33.10443333333333
Angptl1,1,1,17.0249,11.700125
Meis2,1,1,26.8508,17.3307
Ing3,1,1,32.56653333333333,43.6916
Mir5100,1,1,11.827965,19.18047
Jak1,1,1,11.19875,11.908075
Hexa,1,1,15.423099999999998,9.893625
Rps18-ps2,1,1,16.1477,11.672985
Rab39,1,1,24.79315,9.20508
A430106G13Rik,1,1,27.8669,14.4265
Echdc1,1,1,15.627366666666669,12.48845
Zfp706,1,1,12.003436666666667,9.97403
Terf1,1,2,25.66695,10.4114
9530077C05Rik,1,1,24.964350000000003,18.881633333333333
Anxa5,1,1,23.6426,19.42755
Gm13937,1,1,51.60346666666666,62.17626666666667
Brat1,2,2,58.6602,123.0116
Zbtb44,1,1,13.746826666666664,9.46294
Mir1903,2,1,23.6448,6.398125
Rnf26,1,1,35.010933333333334,36.97593333333333
Ugp2,1,1,25.442666666666668,24.372766666666667
Six5,1,1,25.5147,22.8254
Slc25a28,1,1,73.46809999999999,71.79463333333332
Tbcd,1,1,5.068665,17.627200000000002
Rangap1,1,1,25.9603,20.5767
Kif20b,1,1,15.1051,12.35125
Cd1d2,1,1,6.58764,15.17775
Ckap2,1,1,21.13475,10.637195
Ints6,1,1,30.76935,40.0539
Arrb2,1,1,30.87725,15.173
Ttc37,1,1,21.167566666666666,22.6572
Hist1h2bl,1,1,27.7236,17.388933333333334
Eif2ak1,1,1,11.409655,26.179250000000003
Camta1,1,1,114.31976666666668,174.73
Sgtb,1,1,17.81085,21.03215
Fads1,1,1,10.16326,12.48435
Cdc40,1,1,44.05100000000001,40.6892
Nt5dc3,1,1,56.5731,55.42715
Mfsd7b,1,1,27.9084,21.0186
Gm44773,1,1,39.19406666666666,33.4915
Mir2139,1,1,18.81479,12.03055
Abcf2,1,1,21.0705,24.4012
Zkscan5,1,1,99.30485,139.476
Mir7655,1,1,17.8647,25.0121
Ino80e,1,1,13.51888,15.1961
Rpl27,1,1,28.42283333333333,46.04375
Aasdhppt,1,1,55.49216666666666,38.64236666666667
Pddc1,1,1,12.548305,11.84414
Acadvl,1,2,6.934480000000001,20.9997
Mark1,2,1,11.63615,5.993354999999999
Fech,1,1,19.10843333333333,11.91234
Pbx3,1,1,46.2281,33.16623333333333
Gm16227,1,1,17.88556666666667,12.548285
Cyp4f17,1,1,20.26653333333333,22.20845
Gm4788,1,1,29.37462,11.660423333333332
Snord14d,1,1,46.40253333333334,29.2861
Dnajc4,2,2,18.3957,9.32813
4933427G17Rik,2,1,16.773746666666668,9.295486666666667
Fzr1,1,1,25.767,38.0392
Trim45,1,1,151.06633333333332,100.8238
Csnk1g1,1,1,28.1271,32.56086666666667
Ints8,1,1,18.23013,16.65585
Scarna13,1,1,64.09565,48.89713333333333
Cfap61,1,1,43.9917,18.56873333333333
Zfp382,1,1,16.028100000000002,6.491505
Gm17092,1,1,10.992015,4.877775
Nme6,1,1,20.94295,15.636066666666666
Sarm1,1,1,12.60835,15.1784
Rnf31,1,1,38.03873333333333,58.0303
4933430I17Rik,1,1,26.2269,21.8862
Gm8034,1,1,18.05655,20.16975
Nelfa,1,1,24.70875,23.6776
Triqk,1,1,28.812866666666665,19.829826666666666
1700055D18Rik,1,1,151.05466666666666,206.5005
Cat,1,1,30.684266666666662,16.5934
E330013P04Rik,1,1,24.93473333333333,18.77735
Adrb1,1,1,18.884633333333333,14.012733333333337
Mybphl,1,1,6.00403,15.1496
Sertad1,1,1,25.2755,17.169883333333335
Polr3b,1,1,18.313185,17.4441
Ccdc171,1,1,24.0638,21.004
2310026I22Rik,2,1,11.71737,7.05844
Phyhd1,1,2,31.487800000000004,37.7221
Pdcd10,1,1,32.36905,35.35136666666667
Zbtb8os,1,1,19.659466666666667,23.934766666666672
Gm13094,1,1,61.3494,81.87353333333333
Stil,1,1,20.5111,18.579700000000003
Atxn2l,1,1,9.040640000000002,11.43089
Gm26320,1,1,20.648066666666665,24.576166666666666
BC024978,1,1,18.09913333333333,24.687966666666668
Xpc,1,1,14.88065,9.234803333333334
Abhd8,1,1,29.039133333333336,67.01775
Gm29541,1,1,36.929566666666666,23.502133333333333
Gm42901,1,1,26.8597,17.39275
mt-Ts2,1,1,52434.26666666666,138514.66666666666
Gm17552,1,1,11.31191,21.7551
Gm24150,1,1,15.58645,6.81482
Xrcc1,1,1,30.8392,14.782355
A930002H24Rik,1,1,12.64835,9.245556666666667
Dact3,1,2,66.03693333333332,132.4407666666667
Gm16120,1,1,7.4269,10.09331
Zcchc8,1,1,20.862333333333336,14.536583333333333
Ccdc61,1,1,70.51225,45.6048
mt-Nd2,1,1,48366.03333333333,97576.33333333331
Tpx2,1,1,13.203593333333332,14.258253333333334
Gm26285,2,1,19.4161,13.045766666666667
Usp22,1,1,101.9606,110.67093333333332
Gm45073,1,1,7.26537,4.652165
Gm27198,1,1,34.080533333333335,60.43813333333333
1700123O20Rik,1,1,52.3366,76.90076666666666
Gm14963,1,1,6.651675,6.017475
A530053M12Rik,2,1,38.121833333333335,38.8921
Zbtb21,1,1,18.13875,21.01504
Fus,1,1,16.25745,11.8135
RP24-337F7.3,1,1,4.58656,3.777405
Mfsd3,1,1,21.643366666666665,12.46946
Gm38252,1,1,23.6025,11.01699
Adora2b,2,1,21.218833333333333,14.70776
Gm5313,1,1,17.62593,32.115500000000004
Tmem60,1,1,47.9239,78.1181
Camsap1,1,1,53.751866666666665,35.7959
Rwdd4a,1,1,35.69603333333333,24.05465
Endod1,1,1,3.688945,7.088875
RP23-389K5.5,1,1,33.9032,30.336066666666664
Rab18,1,1,36.6834,40.73886666666667
Pms2,1,2,30.9357,9.20337
Gm42852,1,1,23.64705,24.66855
Fbxo38,1,1,7.254036666666667,12.06156
Gm26571,1,1,7.237935,8.25575
Zfp784,1,1,15.7376,12.3821
mt-Nd4,1,1,52434.26666666666,138514.66666666666
Mir7653,1,1,17.2336,14.735845
Uqcr11,1,1,11.711165,6.4358
2610203C22Rik,1,1,23.9172,18.69695
Parp6,1,1,22.5843,20.7482
Atf1,3,3,21.73233666666667,19.710933333333333
Rpsa-ps10,1,1,16.462466666666668,14.53185
Tmem170,1,1,21.80535,10.801915
Aph1a,3,1,22.22635,15.4076
Ifit2,1,1,31.3185,8.179359999999999
Fhod1,2,1,22.17725,11.15265
Bloc1s1,1,1,19.37803333333333,22.91775
A830011K09Rik,2,1,28.713400000000004,21.097166666666663
Mbip,1,1,13.4387,11.33775
Lrpprc,1,1,28.3721,54.61246666666667
Aida,1,1,17.4741,16.459600000000002
Mrpl41,2,1,17.524,15.52862
Snord33,1,1,28.10493333333333,40.8507
Ahi1,1,1,26.671766666666667,12.6299
Trim65,1,1,14.9584,7.574895
Ing4,1,1,10.105965,16.09785
Ywhaq,1,1,40.51416666666667,24.06523333333333
Zfp160,1,1,22.16133333333333,14.980065
Spty2d1,1,1,31.20635,25.1314
Insr,1,1,20.142166666666668,10.960136666666664
Gm16861,1,1,12.442613333333334,18.74735
Helb,1,1,25.97823333333333,16.816053333333333
Selk,1,1,20.747266666666665,26.6741
4930483J18Rik,1,1,56.4053,60.037400000000005
Gm13855,1,1,34.16726666666667,14.0329
Tmem65,1,1,25.92695,23.78785
Eif2s1,1,1,36.4553,54.8981
Cfap36,1,1,20.30043333333333,10.966285
Kctd3,1,1,18.464365,11.79723
Trappc8,1,1,13.509750000000002,14.076
BC002059,1,1,34.41796666666667,28.7109
Bbs2,1,1,26.6002,16.6554
Axin2,1,1,14.49156,12.4996
Gm15688,2,1,16.3302,8.91073
Prep,1,1,16.97485,5.290150000000001
Cadm2,1,1,45.7047,32.8421
4930461C15Rik,1,2,55.56245,37.6015
Commd6,1,1,49.42373333333333,36.95205
Tnks2,1,1,20.84463333333333,8.78385
4930509H03Rik,1,1,41.34289999999999,27.7102
Adamts12,1,1,33.88403333333333,15.1496
Ascc3,1,1,22.6031,17.260933333333334
Chmp3,1,1,16.173485,15.5333
Gm29491,1,2,20.14313333333333,10.52624
Hist1h3b,2,1,11.9258,16.336226666666665
Sgf29,1,1,19.66743333333333,19.55985
Fam133b,1,1,22.3632,7.831095
Gm26243,1,1,25.88723333333333,51.59846666666667
2900092O11Rik,1,1,13.5443,18.16058333333333
Rpl37a,1,1,11.767885,18.89655
3000002C10Rik,1,1,20.94295,15.636066666666666
2700012I20Rik,1,1,106.4785,74.3227
Cep68,1,1,10.746355,12.88025
Zfp521,1,1,16.595586666666666,12.83285
Rfx2,1,1,17.433333333333334,19.42703333333333
Gm37759,1,1,18.99085,11.31879
Aimp2,1,1,30.9357,9.20337
Gm44589,1,1,46.4635,39.40493333333333
Nck1,1,1,23.864766666666668,17.6903
Plekhh3,1,1,40.6011,32.3046
Tfb1m,1,1,70.67143333333333,44.71643333333333
Prkacb,1,1,11.885815,5.12216
Asphd2,2,1,7.04229,12.485
Gm27486,1,1,11.685665,27.715766666666667
Ddx39,1,1,26.00786666666666,11.040885
Pnisr,1,1,32.693400000000004,63.69989999999999
Mir195a,1,1,6.46292,6.9735700000000005
Dmrta2,1,1,28.834,10.722465
Asap2,1,1,12.708166666666664,13.4026
RP24-502E20.4,2,1,66.02395,131.576
Ski,1,1,28.005866666666662,21.501366666666662
Ppfibp2,2,2,39.19406666666666,33.4915
Peli2,1,1,9.048145,7.171235
Terf2,1,1,11.79012,10.39712
Kpna2,1,2,17.19865,15.9702
Pik3c3,1,1,6.651675,9.837526666666667
Gm42775,1,1,35.0452,35.653299999999994
Hp1bp3,1,2,14.56705,11.905545
Ypel2,2,2,16.68025,13.452613333333332
Rcan1,1,2,34.62135,23.11635
Pdcd11,1,1,14.688976666666669,10.1304
Sumf2,1,1,6.401955,15.649233333333331
Bad,1,1,12.9636,9.34847
Ptbp3,1,1,15.91105,9.723835
Iqca,1,1,8.505466666666667,14.84055
Tars,1,1,32.25085,20.14845
Zfp655,1,1,20.03579333333333,11.38756
Gm23649,1,1,11.49308,20.735735
Elavl1,1,1,17.8114,15.64071
Wdr6,1,1,26.81205,10.85813
Zfyve16,2,1,24.87535,14.764433333333336
Qrsl1,1,1,20.753966666666667,12.32315
4921536K21Rik,1,1,17.237299999999998,8.52486
Atp6v0e,1,1,9.729986666666669,8.24224
Kif23,1,1,21.4919,12.84095
Ubald2,1,1,26.849566666666664,27.8865
Fam104a,1,1,15.963349999999998,20.30235
