"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","26/1340","218/28928",0.119266055045872,2.57472271669177,5.14351169290901,1.03033133737942e-05,0.000275007555491712,0.000196815614601579,"19252/26416/235323/225131/20104/224023/76454/28135/69917/67052/26427/241627/52696/17193/28114/22059/208768/22680/76464/15270/56371/18392/75430/11789/52040/12189",26
"GO:0046034","GO:0046034","ATP metabolic process","28/1340","245/28928",0.114285714285714,2.46720682302772,5.08283582182992,1.07892497534972e-05,0.000286572999550207,0.00020509269621282,"66945/226646/104130/50873/11951/66454/78830/12048/67680/75406/56632/68342/56716/66592/67942/68198/27425/56490/74747/18605/328572/66043/227731/20848/11964/16969/20779/11674",28
"GO:0033045","GO:0033045","regulation of sister chromatid segregation","17/1340","109/28928",0.155963302752294,3.36694509105847,5.45639706901931,1.08428095418513e-05,0.000286597562890196,0.000205110275543861,"19252/56208/224023/20586/66993/67052/77045/52696/59008/101706/22680/76464/11461/21335/75430/56456/11789",17
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","37/1340","372/28928",0.0994623655913978,2.14719948643877,4.90801312585965,1.17674844826468e-05,0.000307510550830286,0.000220077146425735,"19016/77035/59035/225849/73086/21416/268749/24069/170799/77006/18761/20893/12042/83945/23991/24105/15205/20586/55927/16480/18148/20807/93679/27050/13543/59004/18605/21335/19820/328572/19766/214899/70312/68235/16969/13198/21423",37
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","37/1340","372/28928",0.0994623655913978,2.14719948643877,4.90801312585965,1.17674844826468e-05,0.000307510550830286,0.000220077146425735,"19016/12540/21416/18111/26416/69071/21454/14694/15587/50873/18761/170770/23991/12465/70456/16480/76303/20909/56637/16341/225523/269800/192185/20677/216853/20660/53357/328572/19084/15161/17929/606496/216856/18709/20779/18245/12189",37
"GO:0060998","GO:0060998","regulation of dendritic spine development","15/1340","88/28928",0.170454545454545,3.6797829036635,5.54864971125343,1.18034352843948e-05,0.000307510550830286,0.000220077146425735,"11816/67102/58234/16975/243725/329934/13844/14815/17118/74143/18472/16443/13631/216856/12631",15
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","13/1340","68/28928",0.191176470588235,4.12712906057946,5.68978802346892,1.24048824590505e-05,0.000320702758676307,0.000229518459739923,"80795/19246/50873/170770/12048/56637/26427/74143/12371/110213/22059/69065/13198",13
"GO:0045444","GO:0045444","fat cell differentiation","30/1340","274/28928",0.109489051094891,2.36365617169626,4.99840593837856,1.24276000148211e-05,0.000320702758676307,0.000229518459739923,"19016/59035/21416/26416/14245/75826/12005/209446/223435/207259/15205/15370/56637/71492/218952/22695/104776/68427/229227/18605/328572/330189/22724/16969/59030/12192/13198/73739/12912/240514",30
"GO:0071559","GO:0071559","response to transforming growth factor beta","31/1340","288/28928",0.107638888888889,2.32371475953566,4.9756306759946,1.26222961131431e-05,0.000324190577056907,0.000232014598862244,"19016/72993/24064/56424/15587/56440/12005/67326/328365/26356/19646/14815/21807/107321/20340/218952/22284/14281/23988/22059/238247/66513/75901/328572/20848/18099/16969/20779/12192/12912/20869",31
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","16/1340","100/28928",0.16,3.45408955223881,5.41785201199927,1.40308369115232e-05,0.000358675619639642,0.000256694629337578,"665563/66128/66945/15926/14194/78830/108682/18563/14630/67680/17448/13361/13382/71761/56451/11789",16
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments","11/1340","50/28928",0.22,4.74937313432836,5.84795601754915,1.42608924284188e-05,0.00036285308071374,0.000259684327447154,"74718/101240/66700/56208/53869/100504663/22350/271457/20660/170833/20779",11
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","25/1340","209/28928",0.119617224880383,2.58230379204456,5.05967176013503,1.43768472592951e-05,0.000364102015473775,0.000260578156934689,"19016/72993/15502/59035/234594/224902/26379/13001/77006/22025/20586/328365/14815/50518/72068/66663/18626/192169/328572/22378/67890/16969/20779/13207/12189",25
"GO:0051321","GO:0051321","meiotic cell cycle","36/1340","361/28928",0.0997229916897507,2.15282589820978,4.85768105115785,1.45065590642656e-05,0.000365686176411694,0.000261711898907949,"22092/57908/19252/17215/12566/76915/14211/28135/103733/16848/15512/224826/70099/237911/68549/67052/56637/64707/24127/52696/28114/223499/101706/227707/22187/76464/15270/56371/12447/83456/21973/17427/17771/66140/22210/12530",36
"GO:0060261","GO:0060261","positive regulation of transcription initiation by RNA polymerase II","13/1340","69/28928",0.188405797101449,4.06731559593338,5.62194195618934,1.46415774106993e-05,0.000367388889406717,0.000262930485444621,"319944/99730/21374/20807/66464/26896/22059/83602/70208/75613/69792/12912/270627",13
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","34/1340","333/28928",0.102102102102102,2.20418627582807,4.87096184685194,1.51882753656019e-05,0.00037935852920047,0.000271496839224811,"19016/83767/24064/225849/21416/56424/56440/12005/19246/50766/15208/67326/15205/21770/26356/19646/26427/21807/20340/18128/101706/23988/22059/20660/238247/13388/229285/328572/68526/70300/15469/16969/20869/22057",34
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","36/1340","362/28928",0.0994475138121547,2.1468788653418,4.83939539958234,1.54058057073304e-05,0.000382005760193957,0.000273391392245523,"14923/231327/66945/226646/104130/18103/50873/11951/14904/66454/11534/14450/78830/12048/67680/74143/75406/56632/68342/56716/66592/67942/68198/27425/56490/74747/18605/328572/66043/227731/20848/11964/16969/20779/11564/11674",36
"GO:0051225","GO:0051225","spindle assembly","19/1340","135/28928",0.140740740740741,3.03831951354339,5.23166197796879,1.54345761694528e-05,0.000382005760193957,0.000273391392245523,"66700/71909/231123/28135/66296/53869/213582/16581/230376/67052/54141/100502766/27050/223499/101706/22680/16580/66140/193740",19
"GO:0050000","GO:0050000","chromosome localization","18/1340","124/28928",0.145161290322581,3.13375060182956,5.24773730144276,1.66961166536267e-05,0.000409879342540258,0.000293339775957476,"12540/78798/66700/56208/28135/53869/67052/74187/54141/100502766/52696/101706/22680/76464/16580/66140/22210/11789",18
"GO:0015931","GO:0015931","nucleobase-containing compound transport","26/1340","224/28928",0.116071428571429,2.50575692963753,4.98599291812472,1.67113340760215e-05,0.000409879342540258,0.000293339775957476,"19386/75826/239273/73826/54194/268420/433926/20926/73095/214597/242585/230125/72416/66118/28114/26370/16549/22695/66972/24060/19766/13684/227731/23879/53817/12192",26
"GO:0030520","GO:0030520","estrogen receptor signaling pathway","11/1340","51/28928",0.215686274509804,4.65624817091016,5.75955203251669,1.74259750145344e-05,0.000425490735220358,0.000304512435703594,"59035/234594/77006/72068/66663/192169/22378/67890/20779/13207/12189",11
"GO:0048193","GO:0048193","Golgi vesicle transport","31/1340","293/28928",0.10580204778157,2.2840609240487,4.86872040022181,1.77498240681797e-05,0.000431463357371601,0.000308786882990608,"73130/60409/77038/14694/68090/56440/214895/106572/11781/66682/11426/59005/19338/16897/66050/69940/67023/77929/53611/17274/71517/77254/11776/68365/76483/20660/231855/67180/11777/106039/70028",31
"GO:1903312","GO:1903312","negative regulation of mRNA metabolic process","16/1340","102/28928",0.156862745098039,3.38636230611648,5.32093879667026,1.81279173330432e-05,0.000438695599459646,0.000313962806862812,"56403/18458/210529/56215/22185/17164/12696/18148/52477/229663/75420/22695/67031/15381/214855/22057",16
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","18/1340","125/28928",0.144,3.10868059701493,5.20704024723736,1.86712447555407e-05,0.000449844812804952,0.000321942003190553,"12566/18761/15512/53869/69917/69681/66993/18148/26427/74268/68964/17193/22059/56371/18392/12567/12530/12189",18
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","15/1340","92/28928",0.16304347826087,3.51979234263465,5.33500886476165,2.0494319656744e-05,0.000490755261017499,0.000351220526081249,"56403/18458/210529/17164/12696/52477/72416/229663/28114/75420/22695/67031/15381/214855/22057",15
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus","16/1340","103/28928",0.155339805825243,3.3534850021736,5.27338376432188,2.05495315908154e-05,0.000490755261017499,0.000351220526081249,"21416/26416/15587/18761/16480/18148/93679/218952/21754/328572/66612/18709/20779/231803/20869/12189",16
"GO:1905168","GO:1905168","positive regulation of double-strand break repair via homologous recombination","10/1340","43/28928",0.232558139534884,5.0204790003471,5.81459978952627,2.08005576957147e-05,0.000494580946083696,0.00035395846743064,"56505/13831/64050/71777/216853/59004/11461/56456/15469/15193",10
"GO:0009749","GO:0009749","response to glucose","28/1340","254/28928",0.110236220472441,2.37978610882595,4.86775234307546,2.10854268042157e-05,0.000499174560647628,0.000357245995557009,"21416/56551/18111/14694/12576/50873/18706/19326/19653/223775/20586/214597/108067/70456/76303/20909/14630/20807/192185/20677/53357/56490/68845/328572/93691/15161/22278/13653",28
"GO:0051962","GO:0051962","positive regulation of nervous system development","38/1340","397/28928",0.0957178841309824,2.06636339712019,4.71504643715216,2.14177051330328e-05,0.000504845906707202,0.000361304827534689,"19016/11816/71955/58234/13385/16975/387216/11426/76454/50913/22352/13845/330814/15205/66993/18213/13844/18208/16195/17118/56637/20807/12032/74143/114606/18128/104156/56381/20674/18472/328572/15114/13631/216856/23879/19744/20539/20869",38
"GO:0006310","GO:0006310","DNA recombination","34/1340","341/28928",0.0997067448680352,2.15247516085263,4.71811433315611,2.48711429399259e-05,0.000583721436671967,0.000417753952647938,"67788/17215/76915/20947/58186/28135/69917/224826/12053/20926/72931/237911/80886/15510/56505/13831/64050/69596/232811/98415/71777/216853/59004/11461/15270/231855/21973/22210/56456/50709/15469/15193/21423/12189",34
"GO:0038202","GO:0038202","TORC1 signaling","17/1340","116/28928",0.146551724137931,3.16376737004632,5.14632070932125,2.50333867320491e-05,0.0005850076856481,0.000418674486930408,"73086/225131/224023/110616/232087/56438/56716/68845/328572/68526/54644/15469/18099/20779/19744/22628/20869",17
"GO:0032784","GO:0032784","regulation of DNA-templated transcription elongation","14/1340","83/28928",0.168674698795181,3.64135946772163,5.31098741202174,2.58841822486894e-05,0.000600287711541903,0.000429609996255014,"69170/12005/20926/12454/330474/26896/70208/75613/69792/98053/217127/20924/13716/66266",14
"GO:0008033","GO:0008033","tRNA processing","18/1340","128/28928",0.140625,3.03582089552239,5.08735796076105,2.59077341069508e-05,0.000600287711541903,0.000429609996255014,"100233175/68916/240174/66078/68260/56361/106338/14911/328162/329504/234734/28114/68626/108943/57773/227522/54351/76367",18
"GO:0045333","GO:0045333","cellular respiration","29/1340","271/28928",0.107011070110701,2.31016137027042,4.77571126796843,2.64550627627295e-05,0.000610028536434681,0.00043658124631602,"15975/18021/66128/66945/226646/15926/14194/104130/76824/20463/12868/18706/230125/78830/67680/75406/17448/68342/67863/66592/12850/13382/68198/66972/14004/66043/227731/56451/11564",29
"GO:1900076","GO:1900076","regulation of cellular response to insulin stimulus","15/1340","94/28928",0.159574468085106,3.44490314385519,5.23259506225565,2.66642408946656e-05,0.000610028536434681,0.00043658124631602,"19016/26379/12702/19246/18761/17118/56637/74143/98415/20660/18605/22724/107351/606496/20779",15
"GO:1902117","GO:1902117","positive regulation of organelle assembly","15/1340","94/28928",0.159574468085106,3.44490314385519,5.23259506225565,2.66642408946656e-05,0.000610028536434681,0.00043658124631602,"234594/56208/14086/27041/56637/54141/72068/225523/101706/329015/70300/17427/15114/103135/20779",15
"GO:1900180","GO:1900180","regulation of protein localization to nucleus","21/1340","165/28928",0.127272727272727,2.74757123473541,4.96139445961286,2.68893680937937e-05,0.00061260505971007,0.000438425195697971,"21416/26416/15587/18761/229603/16480/18148/20019/56637/93679/218952/23988/21754/328572/67890/66612/18709/20779/231803/20869/12189",21
"GO:0015986","GO:0015986","proton motive force-driven ATP synthesis","13/1340","73/28928",0.178082191780822,3.84444898793703,5.36281763252967,2.75222393117528e-05,0.000624410804385391,0.000446874254088196,"66945/226646/104130/11951/67680/75406/68342/66592/67942/68198/27425/66043/11964",13
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","41/1340","447/28928",0.0917225950782998,1.98011285852616,4.60252567540544,2.80171602540587e-05,0.000629895743117048,0.00045079967928458,"15502/21416/12211/22658/80751/14694/56295/170799/15587/56208/19246/50873/12824/28135/12042/66262/170770/24105/83946/93734/20909/12048/14630/56637/26427/74143/17188/20438/27050/110213/22059/19045/59004/22187/224619/68845/19766/20779/72567/13198/12189",41
"GO:0051303","GO:0051303","establishment of chromosome localization","17/1340","117/28928",0.145299145299145,3.13672662329379,5.10395356110999,2.80412749684717e-05,0.000629895743117048,0.00045079967928458,"12540/78798/66700/56208/28135/53869/67052/54141/100502766/52696/101706/22680/76464/16580/66140/22210/11789",17
"GO:0070536","GO:0070536","protein K63-linked deubiquitination","8/1340","28/28928",0.285714285714286,6.1680170575693,6.02973215689684,2.81110496928269e-05,0.000629895743117048,0.00045079967928458,"68149/110616/229603/70527/73945/22284/263876/54644",8
"GO:0031345","GO:0031345","negative regulation of cell projection organization","25/1340","218/28928",0.114678899082569,2.47569491989593,4.82005752199791,2.95519121106313e-05,0.000658502207768473,0.000471272567427169,"110351/24064/59035/668253/11816/19089/19246/22352/23991/15205/20187/13844/18208/66368/101490/56637/21838/18472/21754/229285/213027/107351/19158/606496/12631",25
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway","14/1340","84/28928",0.166666666666667,3.59800995024876,5.2552901390944,2.97505129680522e-05,0.000658502207768473,0.000471272567427169,"12702/19246/18761/19653/17118/56637/74143/98415/20660/18605/22724/107351/606496/20779",14
"GO:0051851","GO:0051851","modulation by host of symbiont process","14/1340","84/28928",0.166666666666667,3.59800995024876,5.2552901390944,2.97505129680522e-05,0.000658502207768473,0.000471272567427169,"12540/11816/50873/14104/20586/67778/12454/18563/224020/271457/98415/328572/20683/12631",14
"GO:0006984","GO:0006984","ER-nucleus signaling pathway","10/1340","45/28928",0.222222222222222,4.79734660033168,5.61835703133211,3.18102599521373e-05,0.00069841477999753,0.000499836936938931,"72999/77006/19246/67878/13665/56637/22059/22724/13198/67163",10
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","10/1340","45/28928",0.222222222222222,4.79734660033168,5.61835703133211,3.18102599521373e-05,0.00069841477999753,0.000499836936938931,"16848/15208/15205/328365/16195/18128/20674/13388/20848/20779",10
"GO:0009746","GO:0009746","response to hexose","28/1340","260/28928",0.107692307692308,2.32486796785304,4.729383854609,3.22458734899339e-05,0.000705135667279879,0.000504646897737202,"21416/56551/18111/14694/12576/50873/18706/19326/19653/223775/20586/214597/108067/70456/76303/20909/14630/20807/192185/20677/53357/56490/68845/328572/93691/15161/22278/13653",28
"GO:0045664","GO:0045664","regulation of neuron differentiation","27/1340","247/28928",0.109311740890688,2.35982838842226,4.73019912777842,3.40751635643691e-05,0.000742157062431959,0.00053114212848545,"723968/110351/668253/227292/12175/210529/50913/15208/12053/15205/56637/14561/74143/67468/239102/114606/18128/104156/20674/67207/723967/13388/13684/15353/22628/21423/16210",27
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","29/1340","275/28928",0.105454545454545,2.27655902306649,4.6877688087437,3.46877036895237e-05,0.00075248823342413,0.000538535873594535,"19016/24064/21416/13001/56424/56440/12005/50766/15208/67326/15205/26356/19646/21807/14561/20340/18128/101706/23988/22059/20660/238247/229285/328572/68526/15469/16969/20869/22057",29
"GO:0044788","GO:0044788","modulation by host of viral process","10/1340","46/28928",0.217391304347826,4.6930564568462,5.52452851099746,3.89691932558646e-05,0.000841950895425005,0.000602561928348242,"12540/11816/50873/14104/12454/18563/224020/271457/98415/12631",10
"GO:1903046","GO:1903046","meiotic cell cycle process","27/1340","249/28928",0.108433734939759,2.34087394353534,4.68327447387348,3.92556807639317e-05,0.000841950895425005,0.000602561928348242,"17215/76915/14211/28135/103733/15512/224826/70099/237911/68549/67052/56637/64707/52696/28114/223499/227707/22187/76464/56371/12447/83456/21973/17771/66140/22210/12530",27
"GO:0006520","GO:0006520","amino acid metabolic process","30/1340","291/28928",0.103092783505155,2.22557316510232,4.63090600668901,3.9275578960138e-05,0.000841950895425005,0.000602561928348242,"665563/231326/231327/105148/71984/23874/14194/18618/70223/12041/17769/72562/14450/224805/107272/78830/108682/14630/105727/234734/69219/12411/13382/71761/104776/56357/75387/11789/107239/18245",30
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","20/1340","157/28928",0.127388535031847,2.75007129955319,4.84587356468247,4.08663988551218e-05,0.000872617810847601,0.000624509426467125,"665563/68801/20511/21416/15478/12041/17769/269614/73095/232087/70456/242585/269941/14630/12411/13382/67283/59031/20683/68738",20
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","26/1340","236/28928",0.110169491525424,2.37834556033392,4.68573464230096,4.13433249785052e-05,0.000877625918033518,0.000628093595971211,"26416/26379/18103/67588/56215/209446/23991/56637/15526/14281/22695/229700/13388/223690/102791/215653/57259/19766/217127/20848/15469/68235/16969/11789/12192/12912",26
"GO:0015919","GO:0015919","peroxisomal membrane transport","7/1340","22/28928",0.318181818181818,6.86892808683853,6.06904164545306,4.15844787608168e-05,0.000877625918033518,0.000628093595971211,"74043/18633/22284/19300/19302/235442/19299",7
"GO:0043574","GO:0043574","peroxisomal transport","7/1340","22/28928",0.318181818181818,6.86892808683853,6.06904164545306,4.15844787608168e-05,0.000877625918033518,0.000628093595971211,"74043/18633/22284/19300/19302/235442/19299",7
"GO:0006354","GO:0006354","DNA-templated transcription elongation","17/1340","121/28928",0.140495867768595,3.03303318120143,4.93892150599091,4.35319176832649e-05,0.000911658814559145,0.000652450037503833,"69170/12005/21429/20926/27224/12454/330474/26896/70208/75613/69792/98053/69920/217127/20924/13716/66266",17
"GO:0019395","GO:0019395","fatty acid oxidation","17/1340","121/28928",0.140495867768595,3.03303318120143,4.93892150599091,4.35319176832649e-05,0.000911658814559145,0.000652450037503833,"19016/26416/231086/56794/113868/13167/19300/51798/11430/23986/19302/56357/75387/102294/11363/19299/67800",17
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","15/1340","98/28928",0.153061224489796,3.30429485226927,5.03584964118339,4.40881403285127e-05,0.000919769824094835,0.00065825487193448,"19252/224023/20586/66993/67052/77045/52696/59008/22680/76464/11461/21335/75430/56456/11789",15
"GO:0009743","GO:0009743","response to carbohydrate","30/1340","293/28928",0.102389078498294,2.21038153940197,4.58935334186272,4.46244453518357e-05,0.000927404980689868,0.000663719151034535,"21416/56551/18111/14694/12576/50873/18706/19326/19653/223775/20586/214597/108067/70456/76303/20909/14630/20807/192185/20677/53357/56490/68845/328572/93691/15161/217127/22278/12192/13653",30
"GO:0031122","GO:0031122","cytoplasmic microtubule organization","12/1340","66/28928",0.181818181818182,3.92510176390773,5.24316741053568,4.49194111982179e-05,0.000929985528419379,0.000665565980611578,"12005/103733/23991/53869/22350/225523/101706/18472/21335/170833/66411/11789",12
"GO:0007031","GO:0007031","peroxisome organization","9/1340","38/28928",0.236842105263158,5.11296150824823,5.59134977236298,4.6091949471698e-05,0.000950646457853772,0.000680352459905208,"56794/74043/18633/22284/19300/11430/19302/235442/19299",9
"GO:0001678","GO:0001678","intracellular glucose homeostasis","24/1340","211/28928",0.113744075829384,2.45551389969583,4.67661953070972,4.82582636110311e-05,0.000991570737215337,0.000709640881382472,"21416/14694/50873/18706/19326/19653/223775/20586/214597/70456/76303/20909/14630/20807/98415/192185/20677/53357/56490/68845/93691/15161/22278/18709",24
"GO:0032200","GO:0032200","telomere organization","20/1340","159/28928",0.125786163522013,2.71547920773491,4.78041528082192,4.90324765392932e-05,0.00100369110810696,0.000718315109412202,"21454/12566/18761/69917/12465/68964/24127/56505/52530/216853/22059/622675/19045/12447/15081/193740/56456/20779/15381/52040",20
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","15/1340","99/28928",0.151515151515152,3.27091813658978,4.98825073639597,4.97629062394477e-05,0.00101482780701795,0.00072628534949117,"16848/16897/15208/12053/15205/69681/328365/16195/18128/20674/13388/69065/20848/16969/20779",15
"GO:0051304","GO:0051304","chromosome separation","14/1340","88/28928",0.159090909090909,3.43446404341927,5.04070243642072,5.07496533656926e-05,0.00102681243945121,0.000734862433105868,"19252/382073/14211/224023/70099/67052/52696/59008/101706/22680/76464/75430/21973/11789",14
"GO:2000142","GO:2000142","regulation of DNA-templated transcription initiation","14/1340","88/28928",0.159090909090909,3.43446404341927,5.04070243642072,5.07496533656926e-05,0.00102681243945121,0.000734862433105868,"319944/99730/21374/20807/66464/26896/22059/83602/70208/75613/69792/72567/12912/270627",14
"GO:0051402","GO:0051402","neuron apoptotic process","37/1340","398/28928",0.092964824120603,2.00693017325433,4.45793768540971,5.09163193116302e-05,0.00102681243945121,0.000734862433105868,"12540/12227/11816/216150/50873/70551/18706/170770/66454/67579/16195/14815/18148/12048/70527/26889/14630/56637/234734/214585/20438/15510/12371/26404/110213/23988/22059/22187/78928/224619/18605/19766/16443/15525/606496/13198/13653",37
"GO:0016241","GO:0016241","regulation of macroautophagy","19/1340","147/28928",0.129251700680272,2.79029343080516,4.7959421297679,5.15823243163764e-05,0.00103640500333088,0.000741727576691496,"67846/268749/225131/56424/56208/77006/50873/67588/100504663/56367/72344/21968/78246/12177/12539/22059/329015/20924/606496",19
"GO:0045815","GO:0045815","transcription initiation-coupled chromatin remodeling","11/1340","57/28928",0.192982456140351,4.16611678449856,5.27323872669366,5.23307149356812e-05,0.00104373898470617,0.000746976312673576,"218214/20586/14815/56632/22059/328572/22378/23808/78878/217127/13653",11
"GO:1904263","GO:1904263","positive regulation of TORC1 signaling","11/1340","57/28928",0.192982456140351,4.16611678449856,5.27323872669366,5.23307149356812e-05,0.00104373898470617,0.000746976312673576,"225131/224023/232087/56438/68845/328572/68526/54644/15469/20779/19744",11
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","16/1340","111/28928",0.144144144144144,3.11179238940433,4.91283654393844,5.27516220427071e-05,0.00104829409497278,0.000750236284295435,"12566/18761/15512/53869/69917/69681/66993/26427/74268/68964/17193/56371/18392/12567/12530/12189",16
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","20/1340","160/28928",0.125,2.69850746268657,4.74806443429712,5.36363069113433e-05,0.0010537964012561,0.000754174138987984,"19252/225131/20104/224023/76454/69917/67052/26427/52696/17193/22059/208768/22680/76464/56371/18392/75430/11789/52040/12189",20
"GO:0010977","GO:0010977","negative regulation of neuron projection development","20/1340","160/28928",0.125,2.69850746268657,4.74806443429712,5.36363069113433e-05,0.0010537964012561,0.000754174138987984,"59035/668253/11816/19089/19246/22352/23991/15205/20187/13844/18208/66368/101490/56637/21838/18472/229285/107351/19158/606496",20
"GO:0006275","GO:0006275","regulation of DNA replication","17/1340","123/28928",0.138211382113821,2.98371556849897,4.85894525548499,5.3802644545307e-05,0.0010537964012561,0.000754174138987984,"12540/12566/14245/75826/66262/12301/52808/15171/18148/68964/56505/71521/98415/22059/217127/56456/50776",17
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","17/1340","123/28928",0.138211382113821,2.98371556849897,4.85894525548499,5.3802644545307e-05,0.0010537964012561,0.000754174138987984,"170791/20637/664883/56215/22185/19653/12696/18148/51796/229700/67031/15388/22668/67039/20918/16969/13207",17
"GO:0034284","GO:0034284","response to monosaccharide","28/1340","268/28928",0.104477611940299,2.25546892403653,4.55071103969027,5.53825891387188e-05,0.00107699356378687,0.000770775733050891,"21416/56551/18111/14694/12576/50873/18706/19326/19653/223775/20586/214597/108067/70456/76303/20909/14630/20807/192185/20677/53357/56490/68845/328572/93691/15161/22278/13653",28
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","28/1340","268/28928",0.104477611940299,2.25546892403653,4.55071103969027,5.53825891387188e-05,0.00107699356378687,0.000770775733050891,"19016/15502/12580/19252/24064/11816/56295/15587/12005/12576/19246/18569/23991/70097/18213/21838/218952/27050/13543/12411/26404/21754/66513/68845/14154/71059/11789/20779",28
"GO:1902373","GO:1902373","negative regulation of mRNA catabolic process","13/1340","78/28928",0.166666666666667,3.59800995024876,5.0635976657019,5.67650982690251e-05,0.00109995003585353,0.000787205071331452,"56403/18458/210529/17164/12696/52477/229663/75420/22695/67031/15381/214855/22057",13
"GO:0030488","GO:0030488","tRNA methylation","9/1340","39/28928",0.230769230769231,4.98185993111366,5.48398194491835,5.74697554733757e-05,0.00110573434117502,0.000791344745257343,"240174/68260/106338/14911/328162/329504/28114/108943/57773",9
"GO:0048169","GO:0048169","regulation of long-term neuronal synaptic plasticity","9/1340","39/28928",0.230769230769231,4.98185993111366,5.48398194491835,5.74697554733757e-05,0.00110573434117502,0.000791344745257343,"58234/13385/240028/53869/13844/17274/271457/23879/13653",9
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","41/1340","463/28928",0.0885529157667387,1.91168563231359,4.35836903488985,6.20222449768366e-05,0.00118912367570027,0.000851024280593955,"225849/12540/11816/14694/277360/101497/56424/19339/14086/243725/12576/80880/13685/170770/15205/78757/56637/218952/103425/27050/56716/101706/22059/622675/20660/75613/11797/328572/15161/15081/22121/107351/193740/18709/11789/20779/108124/59030/12631/228136/12912",41
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle","15/1340","101/28928",0.148514851485149,3.20614748041968,4.89485118441774,6.30637247745889e-05,0.00120063629859313,0.000859263559497711,"19252/224023/20586/66993/67052/77045/52696/59008/22680/76464/11461/21335/75430/56456/11789",15
"GO:1903432","GO:1903432","regulation of TORC1 signaling","15/1340","101/28928",0.148514851485149,3.20614748041968,4.89485118441774,6.30637247745889e-05,0.00120063629859313,0.000859263559497711,"225131/224023/110616/232087/56438/68845/328572/68526/54644/15469/18099/20779/19744/22628/20869",15
"GO:0060260","GO:0060260","regulation of transcription initiation by RNA polymerase II","13/1340","79/28928",0.164556962025316,3.55246552049877,5.00670538316013,6.50958890014136e-05,0.00123283058557155,0.000882304156935068,"319944/99730/21374/20807/66464/26896/22059/83602/70208/75613/69792/12912/270627",13
"GO:0006400","GO:0006400","tRNA modification","14/1340","90/28928",0.155555555555556,3.35814262023217,4.93801883285705,6.54339833296928e-05,0.00123283058557155,0.000882304156935068,"100233175/68916/240174/68260/56361/106338/14911/328162/329504/234734/28114/108943/57773/54351",14
"GO:2000736","GO:2000736","regulation of stem cell differentiation","14/1340","90/28928",0.155555555555556,3.35814262023217,4.93801883285705,6.54339833296928e-05,0.00123283058557155,0.000882304156935068,"68095/21407/15208/15205/19646/12454/56637/18128/28114/15526/22695/20848/229542/17192",14
"GO:0042789","GO:0042789","mRNA transcription by RNA polymerase II","10/1340","49/28928",0.204081632653061,4.40572646969235,5.25848594794456,6.92390908776487e-05,0.00129764181305151,0.000928687833728035,"19016/319944/99730/21374/66464/18605/20683/20848/12912/270627",10
"GO:0071478","GO:0071478","cellular response to radiation","22/1340","189/28928",0.116402116402116,2.51289583826897,4.59883780050173,6.93505541961413e-05,0.00129764181305151,0.000928687833728035,"26416/235323/15587/170770/228140/13665/21353/72931/18148/12048/56438/12371/98415/22059/208768/15270/328572/12530/13653/107986/20869/12189",22
"GO:0001510","GO:0001510","RNA methylation","12/1340","69/28928",0.173913043478261,3.75444516547696,5.04849610595928,7.07748908381835e-05,0.00131592971850389,0.000941776002687431,"240174/68260/210529/106338/14911/328162/329504/28114/229700/108943/57773/231803",12
"GO:0051310","GO:0051310","metaphase chromosome alignment","15/1340","102/28928",0.147058823529412,3.1747146619842,4.8490221233299,7.08112777817521e-05,0.00131592971850389,0.000941776002687431,"12540/78798/66700/56208/53869/67052/54141/100502766/52696/101706/22680/76464/16580/66140/11789",15
