gene_id,gene_name,expression_status,log2FoldChange,padj,promoter_methylation,promoter_cpg_count,gene_body_methylation,gene_body_cpg_count,mecp2_bound,binding_type,exo_signal,endo_signal,promoter_cpg_density,promoter_cpg_class,unexpected_pattern
ENSMUSG00000106317,Gm43848,downregulated,-0.765431103,0.000458597,83.33333333333333,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000068798,Rap1a,downregulated,-0.857495875,9.33804e-39,98.47376189471503,0,100.0,0,True,both,585.909024946402,1301.5798590495108,0.0,,False
ENSMUSG00000105677,Gm43328,downregulated,-0.731685434,9.58453e-05,99.99999999992464,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000105842,Gm43329,unchanged,-0.141336429,0.558889162,83.33333333333333,0,83.33333333333333,0,False,,,,0.0,,False
ENSMUSG00000106341,Gm43330,unchanged,-0.469087824,0.021755044,83.33333333333333,0,83.33333328095215,0,False,,,,0.0,,False
ENSMUSG00000104910,Gm43331,unchanged,-0.072726035,0.780602745,83.3333329855778,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000000563,Atp5f1,downregulated,-0.593881325,2.22246e-14,83.31502998233678,0,100.0,0,True,both,38.44878698348879,42.142365845831925,0.0,,False
ENSMUSG00000040774,Cept1,unchanged,-0.263969405,0.024304889,81.41473576896942,0,100.0,0,True,both,111.83397029049418,13.046673764347384,0.0,,False
ENSMUSG00000070368,Prok1,downregulated,-2.79790881,7.75808e-14,66.66666653614634,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000048109,Rbm15,unchanged,-0.055905789,0.575361786,94.06411436138858,0,99.99999980410058,0,True,both,79.53973275866188,48.92703157320759,0.0,,False
ENSMUSG00000027895,Kcnc4,downregulated,-0.980101213,1.02274e-05,94.62282950274154,0,66.66667520793204,0,True,both,11.754375714602157,11.874119893945222,0.0,,False
ENSMUSG00000027894,Slc6a17,upregulated,0.562311489,0.036011727,98.24169320385924,0,100.0,0,True,both,186.4431135692037,265.40084163080536,0.0,,True
ENSMUSG00000014601,Strip1,unchanged,0.013288649,0.920273861,99.93649131898746,0,66.66667558670254,0,True,both,218.56996033338527,223.31458769110563,0.0,,False
ENSMUSG00000027893,Ahcyl1,unchanged,0.05680791,0.464154205,48.45285140777298,0,99.99999999999056,0,True,both,1856.6662330451388,3493.668798541124,0.0,,False
ENSMUSG00000014599,Csf1,upregulated,2.592922187,3.3803e-192,66.66642421480489,0,66.66666666666102,0,True,both,2.979955411805492,9.190496108325702,0.0,,False
ENSMUSG00000086968,4933431E20Rik,downregulated,-0.609879357,9.43346e-10,6.670338186168982e-08,0,100.0,0,True,both,36.8741876757223,1187.3594326790233,0.0,,True
ENSMUSG00000004035,Gstm7,downregulated,-0.775302634,8.38712e-08,83.33330385593503,0,99.99972524980701,0,False,,,,0.0,,False
ENSMUSG00000058135,Gstm1,upregulated,1.209636846,5.42529e-41,99.89628619960297,0,66.66666669947732,0,False,,,,0.0,,True
ENSMUSG00000027889,Ampd2,upregulated,1.267114101,1.58393e-38,99.42428322982664,0,99.99999999999898,0,False,,,,0.0,,True
ENSMUSG00000000001,Gnai3,downregulated,-0.690791961,5.68878e-26,99.57172834515727,0,100.0,0,True,both,251.31718218771505,149.25643688788247,0.0,,False
ENSMUSG00000048796,Cyb561d1,unchanged,0.279156512,0.170033383,83.31595661584628,0,33.33389723585762,0,True,both,305.621620880645,282.4588921034712,0.0,,False
ENSMUSG00000048997,Atxn7l2,unchanged,0.319688564,0.050419652,66.13536742852845,0,99.99852192145693,0,True,endo_only,0.0,11.446140685399994,0.0,,False
ENSMUSG00000068740,Celsr2,upregulated,0.833865056,2.46951e-13,64.9203324675316,0,100.0,0,True,both,100.2013144365729,71.94382800211379,0.0,,False
ENSMUSG00000068739,Sars,unchanged,-0.479129219,6.31725e-13,99.99566048106108,0,99.99999999999555,0,True,both,6.874720662005543,3.107126696063556,0.0,,False
ENSMUSG00000088185,Scarna2,downregulated,-1.114406455,0.000852001,83.33021716777527,0,0.0,0,True,both,204.7517704591926,155.6954329363863,0.0,,False
ENSMUSG00000068732,Tmem167b,unchanged,-0.041827121,0.775825134,66.20618849012729,0,99.9999999999989,0,True,both,38.94951921442188,28.69116576254599,0.0,,False
ENSMUSG00000027883,Gpsm2,downregulated,-0.788976257,1.8058299999999998e-20,99.55219669901908,0,100.0,0,True,both,130.1384266092318,180.1839913797661,0.0,,False
ENSMUSG00000027882,Stxbp3,unchanged,-0.355968107,6.99519e-05,65.22851641445074,0,100.0,0,True,both,104.311535636876,116.5662408901028,0.0,,False
ENSMUSG00000027881,Prpf38b,unchanged,-0.137844838,0.087661176,98.18187839751772,0,99.99999999815115,0,True,both,174.7724572162905,138.38153280589017,0.0,,False
ENSMUSG00000040339,Fam102b,unchanged,-0.111731862,0.098726336,98.60485973662087,0,100.0,0,True,both,51.01331307496526,221.84266041415432,0.0,,False
ENSMUSG00000049300,Prmt6,unchanged,-0.262571062,0.030433877,82.84728292116007,0,98.05362638732119,0,True,both,531.1962546548517,2274.681152199535,0.0,,False
ENSMUSG00000027981,Rnpc3,unchanged,-0.122316067,0.203589096,63.992504890605886,0,100.0,0,True,both,333.6877984221405,523.1045809987,0.0,,False
ENSMUSG00000045092,S1pr1,unchanged,0.245010808,0.05064682,66.45006351112126,0,99.99999999999609,0,True,both,276.0377836763837,201.8920112520461,0.0,,False
ENSMUSG00000054426,A930005H10Rik,unchanged,-0.499412551,0.091439829,83.32970976788128,0,100.0,0,True,both,5.549098654186669,3.00006901961439,0.0,,False
ENSMUSG00000054414,Slc30a7,unchanged,-0.122421761,0.143157024,80.22405665511174,0,100.0,0,True,both,164.80918448848624,108.98172405943043,0.0,,False
ENSMUSG00000027962,Vcam1,upregulated,0.865272866,8.23565e-13,100.0,0,99.99999999111594,0,False,,,,0.0,,True
ENSMUSG00000033502,Cdc14a,downregulated,-0.531101447,1.78591e-07,66.33559916973607,0,100.0,0,True,both,14.569139905033936,6.293650580948338,0.0,,False
ENSMUSG00000000339,Rtca,downregulated,-0.714163258,2.43631e-13,99.99889501279574,0,100.0,0,True,both,148.05876225560675,130.26320288250434,0.0,,False
ENSMUSG00000033439,Trmt13,downregulated,-0.629976766,0.0002576,68.08229585876289,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000106415,Gm42893,unchanged,-0.416413142,0.008843423,100.0,0,99.99999999998613,0,False,,,,0.0,,False
ENSMUSG00000089911,Mfsd14a,downregulated,-0.633639795,3.1079e-15,99.99999999997533,0,100.0,0,True,both,250.676373509535,111.91647036713132,0.0,,False
ENSMUSG00000027957,Slc35a3,unchanged,-0.484173577,3.47598e-12,99.99999980931547,0,100.0,0,True,both,102.85911323452898,48.9926815885035,0.0,,False
ENSMUSG00000033400,Agl,unchanged,-0.438062256,9.04034e-09,99.95123198666943,0,100.0,0,True,both,4.892092482940943,16.64612138622222,0.0,,False
ENSMUSG00000033377,Palmd,unchanged,-0.440358132,1.01456e-07,99.99918492266573,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000106073,Gm42892,unchanged,-0.168818936,0.201676955,66.66666895389405,0,99.99999549296285,0,False,,,,0.0,,False
ENSMUSG00000028007,Snx7,unchanged,-0.217717646,0.251780589,83.26529073996886,0,100.0,0,True,both,58.22843445577655,141.6813094647756,0.0,,False
ENSMUSG00000028134,Ptbp2,unchanged,-0.274366656,0.000208843,99.99999998840894,0,100.0,0,True,exo_only,3.057561301622581,0.0,0.0,,False
ENSMUSG00000105572,Gm43300,unchanged,-0.184785094,0.298036026,100.0,0,83.33333333333333,0,False,,,,0.0,,False
ENSMUSG00000106099,Gm42664,unchanged,0.032173838,0.855016252,99.99999999999982,0,99.99999999999996,0,False,,,,0.0,,False
ENSMUSG00000028132,Tmem56,downregulated,-0.854422522,1.26337e-11,99.9999999984485,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000105813,Gm42928,unchanged,0.213268394,0.412351735,82.74014647972989,0,99.93714944840997,0,True,both,525.3018408480135,1057.0366028153032,0.0,,False
ENSMUSG00000028127,Abcd3,downregulated,-0.692586094,1.3027599999999998e-20,96.83302314025383,0,100.0,0,True,both,18.66787691225245,3.318751751065004,0.0,,False
ENSMUSG00000106087,Gm43609,downregulated,-0.589677449,0.038848135,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000105597,4633401B06Rik,unchanged,-0.064075013,0.881538466,99.99999999981037,0,66.66666666666667,0,False,,,,0.0,,False
ENSMUSG00000057359,Gm17494,upregulated,0.645121492,0.048775151,74.44297548659749,0,99.9999999996408,0,True,both,49.76964464286399,28.40813513120013,0.0,,True
ENSMUSG00000039735,Fnbp1l,downregulated,-0.666481368,1.30949e-25,64.19920465188414,0,100.0,0,True,both,27.075817195168487,21.5843798335446,0.0,,False
ENSMUSG00000106364,Gm42994,unchanged,-0.239650345,0.55565238,100.0,0,83.33302513148202,0,False,,,,0.0,,False
ENSMUSG00000039701,Usp53,upregulated,0.524851321,4.89444e-07,79.63301992373282,0,99.99999999999964,0,True,both,62.80089478189914,101.79016143376404,0.0,,True
ENSMUSG00000050315,Synpo2,upregulated,2.869686281,7.03258e-13,33.33315322219312,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000028114,Mettl14,unchanged,-0.216701197,0.036937833,99.99959311580926,0,100.0,0,True,both,36.78282919201473,14.411569633640935,0.0,,False
ENSMUSG00000104960,Snhg8,downregulated,-0.93901338,6.51788e-11,64.52883097079977,0,50.0,0,True,exo_only,87.01203651543379,0.0,0.0,,False
ENSMUSG00000032826,Ank2,unchanged,-0.150574761,0.049035774,99.23417248120485,0,100.0,0,True,both,174.5468500094515,186.21288397890933,0.0,,False
ENSMUSG00000105469,A930036I15Rik,unchanged,-0.273324823,0.206744248,99.99999684875534,0,83.33333333333333,0,False,,,,0.0,,False
ENSMUSG00000105939,Gm43322,unchanged,-0.35721021,0.011484725,99.99999999999987,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000105119,Gm43765,unchanged,-0.239253487,0.228329,99.99999999988233,0,66.66666666417028,0,False,,,,0.0,,False
ENSMUSG00000106612,Gm43750,unchanged,-0.236678956,0.298996558,98.88311599934252,0,99.99999999973473,0,False,,,,0.0,,False
ENSMUSG00000105322,Gm43751,unchanged,-0.454746257,0.005884883,99.99999999999973,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000104963,Gm42974,unchanged,-0.142550233,0.642773969,100.0,0,99.99999999986439,0,False,,,,0.0,,False
ENSMUSG00000105202,C230031I18Rik,unchanged,0.03876454,0.919231443,100.0,0,99.99999992989122,0,False,,,,0.0,,False
ENSMUSG00000105733,Gm42973,unchanged,-0.200303327,0.423702713,83.33333322928935,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000105445,Gm42972,unchanged,0.215523654,0.329538938,100.0,0,99.9999998864816,0,False,,,,0.0,,False
ENSMUSG00000105568,Gm42971,unchanged,0.065289016,0.863254031,99.99999999999933,0,83.33333333333331,0,False,,,,0.0,,False
ENSMUSG00000106446,Gm42970,unchanged,0.130918271,0.734242231,83.3333333333091,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000105822,Gm42969,unchanged,0.057527815,0.875511943,100.0,0,99.999972750437,0,False,,,,0.0,,False
ENSMUSG00000027968,Larp7,downregulated,-0.653181877,1.89898e-16,92.89107348671962,0,100.0,0,True,both,235.6490178551749,71.87828272326955,0.0,,False
ENSMUSG00000028028,Alpk1,unchanged,0.012519057,0.969958496,99.99999998227423,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000074238,Ap1ar,unchanged,-0.256689534,0.003810654,98.98222254532,0,100.0,0,True,both,29.31458085899485,21.70518164469765,0.0,,False
ENSMUSG00000105804,Gm43654,unchanged,0.004807976,0.987408758,66.66666666144641,0,100.0,0,True,both,29.31458085899485,21.70518164469765,0.0,,False
ENSMUSG00000028017,Egf,unchanged,-0.124483982,0.788947829,66.66666666682173,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000028010,Gar1,unchanged,-0.208780903,0.146616957,97.29614557601694,0,100.0,0,True,both,12.935315145281608,9.006856802910752,0.0,,False
ENSMUSG00000001052,Sec24b,upregulated,0.824019663,4.85532e-33,66.6666666571805,0,100.0,0,True,both,1126.32471468473,532.6006536511621,0.0,,False
ENSMUSG00000041084,Ostc,downregulated,-1.059774566,3.83773e-46,99.86722877500449,0,100.0,0,True,both,99.82787444800812,45.87707233324707,0.0,,False
ENSMUSG00000105466,Gm42998,unchanged,-0.573242015,0.122811005,100.0,0,83.33333333333333,0,True,both,99.82787444800812,45.87707233324707,0.0,,False
ENSMUSG00000062006,Rpl34,downregulated,-1.017286248,4.59528e-36,99.03068869212906,0,100.0,0,True,both,457.40846007610736,597.3885503013902,0.0,,False
ENSMUSG00000105558,Gm5855,unchanged,-0.26367534,0.346327352,66.66666666712166,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000027984,Hadh,unchanged,-0.496942483,2.07968e-11,66.66619667896599,0,100.0,0,True,both,463.7134989479003,517.4347162604349,0.0,,False
ENSMUSG00000027983,Cyp2u1,unchanged,0.303488607,0.115936516,83.21038136427083,0,100.0,0,True,both,10.141281634970843,12.868444808802296,0.0,,False
ENSMUSG00000050931,Sgms2,unchanged,0.255729384,0.144804775,99.99980945772542,0,100.0,0,True,both,544.2960001844281,520.3686923462783,0.0,,False
ENSMUSG00000105973,Gm42881,unchanged,-0.432860313,0.195425503,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000028029,Aimp1,downregulated,-0.950418726,5.83786e-23,99.98606250081622,0,100.0,0,True,both,115.44876966240248,181.35649118084407,0.0,,False
ENSMUSG00000040998,Npnt,downregulated,-1.636742099,2.09542e-31,83.20113991259268,0,99.99999999999993,0,True,both,296.4332018265781,528.7518436215748,0.0,,False
ENSMUSG00000028018,Gstcd,unchanged,-0.33832023,0.000136836,95.50856695235439,0,100.0,0,True,both,204.4940343965493,358.7862866422681,0.0,,False
ENSMUSG00000105259,Gm42874,unchanged,0.119198259,0.763093594,100.0,0,83.33333333333333,0,False,,,,0.0,,False
ENSMUSG00000105217,Gm42873,unchanged,0.079514564,0.854941209,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000105957,Gm43254,unchanged,-0.191657649,0.611211425,66.69043128213367,0,99.89784610240304,0,True,both,223.32674414466567,148.16421484917151,0.0,,False
ENSMUSG00000040943,Tet2,unchanged,-0.03497706,0.748638079,83.26635584139648,0,100.0,0,True,both,74.19460283388362,231.1162605944295,0.0,,False
ENSMUSG00000028165,Cisd2,unchanged,-0.476954793,1.72236e-11,83.31786956572088,0,100.0,0,True,both,38.20113800605651,61.09746676172316,0.0,,False
ENSMUSG00000105981,2810428J06Rik,unchanged,-0.151272933,0.562908463,100.0,0,83.33333333333333,0,True,both,38.20113800605651,61.09746676172316,0.0,,False
ENSMUSG00000105449,Gm43379,unchanged,-0.161750269,0.30694235,99.99999181357487,0,100.0,0,True,both,160.90942713791273,235.1092926488652,0.0,,False
ENSMUSG00000097032,4930539J05Rik,unchanged,0.271866523,0.327231206,47.98040563094829,0,99.54302331045737,0,True,both,160.90942713791273,235.1092926488652,0.0,,False
ENSMUSG00000028163,Nfkb1,unchanged,0.088566096,0.450930566,71.31394180085934,0,100.0,0,True,both,205.9249194194455,100.03337240492358,0.0,,False
ENSMUSG00000106149,Gm43430,unchanged,0.027836047,0.94106172,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000105545,4930599N24Rik,upregulated,0.956179892,0.000366084,100.0,0,83.33324005977795,0,False,,,,0.0,,True
ENSMUSG00000028158,Mttp,unchanged,0.414161962,0.000561364,99.99999999999933,0,99.99999999999999,0,True,both,1711.0897152749158,2696.6384436582225,0.0,,False
ENSMUSG00000005813,Metap1,unchanged,-0.433343683,4.81236e-08,97.69042494145573,0,100.0,0,True,both,79.74783009579319,28.8412199021972,0.0,,False
ENSMUSG00000028149,Rap1gds1,unchanged,0.074062704,0.372579552,80.83605961045284,0,100.0,0,True,both,168.2796132007501,82.85764122379237,0.0,,False
ENSMUSG00000104724,Gm43162,unchanged,-0.122655479,0.740825873,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000052430,Bmpr1b,unchanged,-0.403301845,0.010785408,83.3019158841591,0,100.0,0,True,both,11.432265255526202,69.47506235560355,0.0,,False
ENSMUSG00000028273,Pdlim5,unchanged,0.045626052,0.621252939,98.59976840581835,0,100.0,0,True,both,101.486410526943,126.93324432556626,0.0,,False
ENSMUSG00000004591,Pkn2,unchanged,-0.197793279,0.001479945,89.7252923849155,0,100.0,0,True,both,25.97005155456542,4.884085864560433,0.0,,False
ENSMUSG00000028266,Lmo4,unchanged,-0.074496778,0.560448664,74.95233232995052,0,99.99999999999999,0,True,both,302.65570254752424,42.478317861648335,0.0,,False
ENSMUSG00000104969,Gm43445,unchanged,-0.110055187,0.727700424,99.99332967495913,0,98.32640197395567,0,True,both,150.8634845180452,90.88701509207152,0.0,,False
ENSMUSG00000040151,Hs2st1,unchanged,-0.286027806,7.81905e-06,55.26528893622231,0,100.0,0,True,both,152.35123560108337,140.36595887669728,0.0,,False
ENSMUSG00000104903,Gm43707,unchanged,0.149713483,0.653347891,99.99999999997902,0,99.99999999999409,0,False,,,,0.0,,False
ENSMUSG00000037062,Sh3glb1,unchanged,0.261809386,2.85578e-05,97.85461644681061,0,99.99999999995997,0,True,both,186.16883468500328,139.25145277576345,0.0,,False
ENSMUSG00000028188,Spata1,unchanged,0.08123584,0.815078984,79.57849508431828,0,100.0,0,True,both,11.262493592751552,5.690713668736055,0.0,,False
ENSMUSG00000028187,Rpf1,downregulated,-0.596920333,1.07587e-07,99.99639659952832,0,100.0,0,True,both,54.15123970180014,24.862142246671635,0.0,,False
ENSMUSG00000005034,Prkacb,unchanged,-0.09082964,0.319433218,79.47863198745007,0,100.0,0,True,both,151.7516412014006,198.4414851324707,0.0,,False
ENSMUSG00000070343,Gm10288,downregulated,-0.775970165,0.012373988,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000028184,Adgrl2,upregulated,0.852909081,8.30109e-36,99.99542419580013,0,100.0,0,True,both,37.61458897057857,45.65828385848732,0.0,,True
ENSMUSG00000047676,Rpsa-ps10,downregulated,-1.161801823,5.88517e-19,100.0,0,33.333333333340924,0,False,,,,0.0,,False
ENSMUSG00000028037,Ifi44,upregulated,7.460391614,2.102e-163,99.99999997483447,0,100.0,0,False,,,,0.0,,True
ENSMUSG00000028035,Dnajb4,unchanged,-0.224193435,0.031677167,90.15238508806333,0,100.0,0,True,both,142.08070478958263,18.057240232515458,0.0,,False
ENSMUSG00000039103,Nexn,unchanged,-0.035287983,0.876728991,100.0,0,100.0,0,True,both,39.95944063660528,42.32594937506073,0.0,,False
ENSMUSG00000104621,Gm43185,unchanged,0.290272587,0.302169504,99.99999889835603,0,83.33333333333333,0,False,,,,0.0,,False
ENSMUSG00000104822,Gm42967,unchanged,-0.070279049,0.849986965,99.99984417657788,0,99.99999977570592,0,False,,,,0.0,,False
ENSMUSG00000105710,Gm43859,unchanged,-0.039539532,0.943661417,99.99999999999824,0,66.66666458299228,0,False,,,,0.0,,False
ENSMUSG00000104548,Gm43857,unchanged,-0.40867925,0.220874533,100.0,0,83.33333333332938,0,True,both,125.48167555982133,74.79729607609654,0.0,,False
ENSMUSG00000039058,Ak5,upregulated,1.165902305,0.000139885,99.9999976723006,0,100.0,0,True,both,267.3124026212452,218.6057670334604,0.0,,True
ENSMUSG00000039037,St6galnac5,upregulated,1.386184597,4.66225e-08,66.64234733806013,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000052544,St6galnac3,unchanged,-0.434627939,0.008644429,98.04979256406175,0,100.0,0,True,both,144.3939448262806,71.50619333876985,0.0,,False
ENSMUSG00000005493,Msh4,unchanged,-0.30683795,0.446890256,99.99912888675833,0,100.0,0,True,both,212.5926683782632,87.6818104229227,0.0,,False
ENSMUSG00000038975,Rabggtb,downregulated,-0.814179516,2.39374e-19,98.60210219553075,0,66.6666135947146,0,True,both,314.11277088451817,951.397702407603,0.0,,False
ENSMUSG00000065738,Gm24494,downregulated,-0.734628286,0.024230389,96.3882987660353,0,0.0,0,True,both,314.11277088451817,951.397702407603,0.0,,False
ENSMUSG00000062908,Acadm,unchanged,-0.274705388,0.000967074,66.60171929922457,0,100.0,0,True,both,514.7045999931096,951.397702407603,0.0,,False
ENSMUSG00000047583,Tyw3,unchanged,-0.141660568,0.490173356,94.88902073190717,0,66.6666666688758,0,True,exo_only,7.489812706633586,0.0,0.0,,False
ENSMUSG00000053870,Fpgt,downregulated,-0.628865063,1.81151e-10,99.15556975382636,0,99.99999999999933,0,True,both,221.4152904813485,305.2793456297468,0.0,,False
ENSMUSG00000085084,4930570G19Rik,upregulated,0.887199948,7.35831e-08,99.96803237140836,0,99.99999625649222,0,True,both,77.77691225701484,9.156661101234944,0.0,,True
ENSMUSG00000086708,Gm15577,unchanged,0.489333153,0.157112966,66.66666666666667,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000028179,Cth,unchanged,-0.279955734,0.343005613,99.90847002078677,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000055436,Srsf11,unchanged,-0.198926669,0.002281543,83.26504786580371,0,100.0,0,True,both,112.42575988430514,102.07922320520711,0.0,,False
ENSMUSG00000105201,Gm43362,unchanged,-0.051471559,0.8195068,99.87465714586604,0,99.99997806063429,0,True,both,112.42575988430514,102.07922320520711,0.0,,False
ENSMUSG00000104597,B230334C09Rik,upregulated,1.362913188,1.4955200000000001e-24,99.99999999998022,0,100.0,0,False,,,,0.0,,True
ENSMUSG00000028176,Lrrc7,upregulated,1.435817197,2.73708e-35,66.27503769733386,0,100.0,0,True,both,108.36874882406572,107.45763923424472,0.0,,False
ENSMUSG00000028233,Tgs1,unchanged,-0.258565672,0.00013072,99.59150150007635,0,100.0,0,True,both,372.7385850812657,1499.579140512856,0.0,,False
ENSMUSG00000042228,Lyn,unchanged,0.297753966,3.35608e-05,99.97175560259664,0,100.0,0,True,both,923.5404749879413,1116.3928335260125,0.0,,False
ENSMUSG00000028243,Ubxn2b,unchanged,0.442584827,6.9883e-07,82.2425462387776,0,100.0,0,True,both,7.3042705217189825,9.966361347597624,0.0,,False
ENSMUSG00000028249,Sdcbp,downregulated,-0.677029666,9.220329999999999e-27,99.65947674336617,0,100.0,0,True,both,10.925786516199857,6.1470198513722965,0.0,,False
ENSMUSG00000047187,Rab2a,downregulated,-0.565280174,1.39459e-14,83.15834326034424,0,100.0,0,True,both,134.57060576570834,44.65996915777984,0.0,,False
ENSMUSG00000041235,Chd7,unchanged,0.120239035,0.128391872,76.29229804172313,0,100.0,0,True,both,404.0494965506591,379.1062646773466,0.0,,False
ENSMUSG00000059482,2610301B20Rik,unchanged,-0.180941355,0.021459357,99.99581369863199,0,100.0,0,True,both,54.30979592052836,80.44239403889723,0.0,,False
ENSMUSG00000028211,Trp53inp1,upregulated,0.5696412,5.69214e-21,97.63329029612233,0,99.99999999999822,0,True,both,157.0019695435338,55.57547987937548,0.0,,True
ENSMUSG00000028212,Ccne2,unchanged,-0.283064353,0.000206598,95.23714821438243,0,100.0,0,True,both,323.4134291006735,249.6737887324338,0.0,,False
ENSMUSG00000078773,Rad54b,unchanged,-0.190778942,0.142068568,99.99894903235872,0,99.99999999999524,0,True,endo_only,0.0,1.5137283903899377,0.0,,False
ENSMUSG00000094595,Fsbp,downregulated,-0.52215153,0.004255304,82.5588424655437,0,99.99999995688978,0,False,,,,0.0,,False
ENSMUSG00000028214,Gem,downregulated,-0.852946385,2.20824e-09,99.97963469650306,0,99.99999999999824,0,False,,,,0.0,,False
ENSMUSG00000052137,Rbm12b2,unchanged,-0.203117469,0.09539114,96.88255009122402,0,99.99999999999983,0,True,both,323.3579081444507,301.6195077032187,0.0,,False
ENSMUSG00000081593,Gm11841,unchanged,0.557704942,0.075846043,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000046667,Rbm12b1,unchanged,-0.324032136,0.006689719,99.99999999999993,0,100.0,0,True,both,430.163648504132,304.44694592846685,0.0,,False
ENSMUSG00000055963,Triqk,unchanged,-0.330326694,0.085989475,83.17144668223213,0,100.0,0,True,both,66.15643028626009,15.024371686542244,0.0,,False
ENSMUSG00000006586,Runx1t1,unchanged,-0.303938796,0.122152126,82.97380391616862,0,100.0,0,True,both,187.9201141960908,140.06031283767098,0.0,,False
ENSMUSG00000043252,Tmem64,unchanged,0.275437522,0.000560213,66.643478686327,0,100.0,0,True,both,295.4864548588567,314.8253216458197,0.0,,False
ENSMUSG00000028224,Nbn,unchanged,-0.477711788,4.91656e-11,97.49516453272726,0,99.99999999999933,0,True,both,88.1598004341647,55.60081082025639,0.0,,False
ENSMUSG00000028226,Mmp16,unchanged,-0.207443752,0.193315912,99.99997010339308,0,100.0,0,True,both,143.13718558814034,107.264848147215,0.0,,False
ENSMUSG00000028229,Rmdn1,unchanged,-0.249673621,0.080268495,99.99980330308847,0,100.0,0,True,both,364.1849027314153,395.0502524377627,0.0,,False
ENSMUSG00000078772,Gm12353,unchanged,0.221740636,0.595565764,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000073988,Ttpa,downregulated,-0.941759345,1.4092499999999999e-31,66.61395614616735,0,100.0,0,True,both,6.520032535621678,15.177129213668245,0.0,,False
ENSMUSG00000073987,Ggh,unchanged,-0.183031857,0.047679676,99.38411626087952,0,100.0,0,True,both,15.971135116094349,1.791509433208655,0.0,,False
ENSMUSG00000086017,Gm11872,unchanged,0.334007866,0.199524071,83.33333333322945,0,99.99987922083557,0,False,,,,0.0,,False
ENSMUSG00000081964,Gm11873,unchanged,0.459369116,0.201683988,83.33333333333331,0,33.333333333333336,0,False,,,,0.0,,False
ENSMUSG00000028252,Ccnc,unchanged,-0.221066841,0.009563586,99.25676289855123,0,100.0,0,True,exo_only,30.71398442688545,0.0,0.0,,False
ENSMUSG00000040455,Usp45,unchanged,-0.342142877,1.36836e-06,99.99823239770232,0,100.0,0,True,both,486.32932425671294,986.859652737811,0.0,,False
ENSMUSG00000028248,Pnisr,unchanged,-0.331176735,1.81187e-06,98.7945582681499,0,100.0,0,True,both,36.68311249726835,48.04920365716262,0.0,,False
ENSMUSG00000028247,Coq3,downregulated,-1.198392605,2.5195e-16,66.40724891659478,0,100.0,0,True,both,23.36458109789156,48.04920365716262,0.0,,False
ENSMUSG00000028246,Faxc,unchanged,-0.151443541,0.414325164,99.97012968184258,0,100.0,0,True,both,508.6676999250568,681.6621711441073,0.0,,False
ENSMUSG00000040410,Fbxl4,unchanged,-0.472069169,4.52698e-06,98.62646027377359,0,100.0,0,True,both,9.334284572980858,55.2152713505656,0.0,,False
ENSMUSG00000103000,Gm37900,unchanged,-0.124801383,0.628232051,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000081810,Gm11878,downregulated,-1.123313664,0.000198634,100.0,0,0.0,0,False,,,,0.0,,False
ENSMUSG00000045751,Mms22l,unchanged,0.038016293,0.732900664,81.32087221990554,0,100.0,0,True,both,12.852431655855003,56.96359983323769,0.0,,False
ENSMUSG00000028261,Ndufaf4,unchanged,-0.475924131,1.73921e-07,98.84144481140981,0,100.0,0,True,both,99.25240822924242,38.76076877777125,0.0,,False
ENSMUSG00000040372,Gpr63,unchanged,0.398063853,0.01579879,95.3761391689635,0,100.0,0,True,both,240.99688310774908,73.65572451230254,0.0,,False
ENSMUSG00000028284,Map3k7,unchanged,0.085585733,0.256142851,79.60331934750259,0,100.0,0,True,both,24.23335079474029,58.281642581004256,0.0,,False
ENSMUSG00000040270,Bach2,unchanged,0.205818959,0.107398798,79.00698877057754,0,100.0,0,True,both,214.1896673241026,317.0032317246625,0.0,,False
